jersey_number,ratio_peak_speed,minutes_remaining,last15_passes_top_third,runs_per_minute_played,cumul_sprints,minute_out,formation_offensiveness,ratio_passes_top_third,top_third_press_share_above_team_avg,is_home_int,pos_D,pos_M
5.0,1.836272040302267,60.0,6.0,0.1333333333333333,3.0,90.0,17.0,1.0,0.0,1,1,0
8.0,2.0,34.0,13.0,0.4,2.0,64.0,17.0,1.0,-0.1547619047619047,1,0,1
9.0,1.825864276568502,16.0,5.0,0.5333333333333333,4.0,46.0,17.0,1.0,-0.1547619047619047,1,0,0
11.0,2.0,60.0,21.0,0.2666666666666666,5.0,90.0,17.0,1.0,-0.1547619047619047,1,0,1
16.0,1.9325301204819272,60.0,13.0,0.5333333333333333,2.0,90.0,17.0,1.0,-0.1547619047619047,1,1,0
17.0,2.0,16.0,12.0,0.7333333333333333,2.0,46.0,17.0,1.0,-0.1547619047619047,1,1,0
19.0,1.9066666666666667,16.0,6.0,0.8666666666666667,3.0,46.0,17.0,1.0,0.0119047619047619,1,0,1
20.0,1.8049940546967893,60.0,14.0,0.8666666666666667,2.0,90.0,17.0,1.0,0.0119047619047619,1,0,1
21.0,2.0,34.0,13.0,0.8,3.0,64.0,17.0,1.0,0.5595238095238095,1,0,1
7.0,1.8461538461538465,47.0,8.0,1.2,8.0,77.0,18.0,1.0,-0.1547619047619047,0,0,1
8.0,1.979643765903308,47.0,3.0,0.8,5.0,77.0,18.0,1.0,0.3452380952380952,0,0,1
11.0,1.883177570093458,60.0,2.0,0.1,4.0,90.0,18.0,1.0,-0.1561327561327561,0,0,1
13.0,2.0,60.0,5.0,0.5333333333333333,2.0,90.0,18.0,1.0,-0.0894660894660894,0,1,0
14.0,2.0,60.0,0.0,0.6333333333333333,0.0,90.0,18.0,0.0,-0.0727994227994228,0,1,0
15.0,1.6153846153846152,60.0,1.0,0.5,1.0,90.0,18.0,1.0,0.2724386724386724,0,1,0
16.0,1.8508655126498004,60.0,5.0,0.6666666666666666,3.0,90.0,18.0,1.0,0.0938672438672438,0,0,1
19.0,1.8425381903642768,55.0,4.0,0.7333333333333333,5.0,85.0,18.0,1.0,-0.045021645021645,0,0,0
21.0,1.7346711259754737,58.0,6.0,0.2666666666666666,5.0,88.0,18.0,1.0,-0.1561327561327561,0,1,0
22.0,1.9564102564102563,58.0,6.0,0.3666666666666666,3.0,88.0,18.0,1.0,-0.1561327561327561,0,0,0
4.0,3.0,45.0,17.0,0.8666666666666667,3.0,90.0,17.0,1.0,0.2883116883116883,1,1,0
5.0,2.2481108312342566,45.0,6.0,0.6,3.0,90.0,17.0,1.0,0.1772005772005772,1,1,0
8.0,3.0,19.0,13.0,0.6666666666666666,5.0,64.0,17.0,1.0,-0.1561327561327561,1,0,1
9.0,3.0,1.0,5.0,0.1333333333333333,6.0,46.0,17.0,1.0,0.0,1,0,0
11.0,3.0,45.0,21.0,0.3,6.0,90.0,17.0,1.0,-0.1942099567099567,1,0,1
16.0,3.0,45.0,13.0,0.4,4.0,90.0,17.0,1.0,-0.1942099567099567,1,1,0
17.0,3.0,1.0,12.0,0.4333333333333333,3.0,46.0,17.0,1.0,-0.1942099567099567,1,1,0
19.0,3.0,1.0,6.0,0.3666666666666666,4.0,46.0,17.0,1.0,-0.1942099567099567,1,0,1
20.0,2.93935790725327,45.0,14.0,0.7333333333333333,6.0,90.0,17.0,1.0,-0.1033008658008658,1,0,1
21.0,2.686987104337632,19.0,13.0,0.7,5.0,64.0,17.0,1.0,0.1807900432900432,1,0,1
7.0,2.8744343891402715,32.0,8.0,0.5666666666666667,14.0,77.0,18.0,1.0,0.1391233766233766,0,0,1
8.0,3.0,32.0,3.0,0.6,8.0,77.0,18.0,1.0,0.4486471861471862,0,0,1
11.0,3.0,45.0,2.0,1.0,8.0,90.0,18.0,1.0,-0.1942099567099567,0,0,1
13.0,2.613793103448276,45.0,5.0,0.5666666666666667,4.0,90.0,18.0,1.0,0.3057900432900433,0,1,0
14.0,2.8350668647845465,45.0,0.0,0.0666666666666666,0.0,90.0,18.0,0.0,-0.1743159098774072,0,1,0
15.0,3.0,45.0,1.0,0.5555555555555556,2.0,90.0,18.0,1.0,-0.1243159098774072,0,1,0
16.0,3.0,45.0,5.0,0.4666666666666667,4.0,90.0,18.0,1.0,-0.0566688510538778,0,0,1
19.0,2.573443008225617,40.0,4.0,0.6666666666666666,6.0,85.0,18.0,1.0,0.2256840901225928,0,0,0
21.0,2.588628762541806,43.0,6.0,0.6888888888888889,7.0,88.0,18.0,1.0,0.1333763978149005,0,1,0
22.0,2.946153846153846,43.0,6.0,0.7555555555555555,4.0,88.0,18.0,1.0,0.0075022719407746,0,0,0
4.0,3.209205020920502,30.0,17.0,0.2444444444444444,5.0,90.0,17.0,1.0,-0.1743159098774072,1,1,0
5.0,4.0,30.0,6.0,0.4,7.0,90.0,17.0,1.0,-0.1743159098774072,1,1,0
8.0,3.879807692307693,4.0,13.0,0.8888888888888888,7.0,64.0,17.0,1.0,0.2256840901225928,1,0,1
10.0,1.0,30.0,16.0,0.6444444444444445,1.0,90.0,17.0,1.0,0.2145729790114816,1,0,1
11.0,4.0,30.0,21.0,0.5555555555555556,12.0,90.0,17.0,1.0,-0.1028873384488358,1,0,1
12.0,1.0,30.0,16.0,0.1333333333333333,2.0,90.0,17.0,1.0,0.0,1,1,0
16.0,4.0,30.0,13.0,0.4,7.0,90.0,17.0,1.0,-0.3732857854220083,1,1,0
18.0,1.0,30.0,2.0,0.4888888888888889,8.0,90.0,17.0,1.0,-0.2823766945129173,1,0,0
20.0,4.0,30.0,14.0,0.4666666666666667,9.0,90.0,17.0,1.0,-0.2194396315758544,1,0,1
21.0,3.296600234466589,4.0,13.0,0.4444444444444444,5.0,64.0,17.0,1.0,0.0552856431494202,1,0,1
7.0,3.963800904977376,17.0,8.0,0.7555555555555555,20.0,77.0,18.0,1.0,-0.0791681383631847,0,0,1
8.0,3.503680336487907,17.0,3.0,0.6444444444444445,10.0,77.0,18.0,1.0,0.1267142145779917,0,0,1
11.0,3.1234705228031143,30.0,2.0,0.5111111111111111,8.0,90.0,18.0,1.0,0.0552856431494202,0,0,1
13.0,4.0,30.0,5.0,0.5333333333333333,4.0,90.0,18.0,1.0,0.3635563198411495,0,1,0
14.0,4.0,30.0,0.0,0.9333333333333332,2.0,90.0,18.0,0.0,0.1267142145779917,0,1,0
15.0,3.029508196721311,30.0,1.0,0.7555555555555555,2.0,90.0,18.0,1.0,0.2267142145779916,0,1,0
16.0,3.66706302021403,30.0,5.0,0.05,6.0,90.0,18.0,1.0,-0.1684040417786547,0,0,1
19.0,3.858989424206816,25.0,4.0,0.4166666666666667,9.0,85.0,18.0,1.0,-0.1207849941596071,0,0,0
21.0,3.710144927536232,28.0,6.0,0.4833333333333333,10.0,88.0,18.0,1.0,-0.0105093049365495,0,1,0
22.0,4.0,28.0,6.0,0.7666666666666667,8.0,88.0,18.0,1.0,0.2162113428367298,0,0,0
4.0,4.027196652719665,15.0,17.0,0.4,6.0,90.0,17.0,1.0,0.0,1,1,0
5.0,4.926801801801801,15.0,6.0,0.6666666666666666,8.0,90.0,17.0,1.0,0.1649292915546785,1,1,0
7.0,0.8,15.0,5.0,0.8666666666666667,2.0,90.0,17.0,0.8,0.1649292915546785,1,0,1
10.0,1.8615384615384616,15.0,16.0,0.2166666666666666,2.0,90.0,17.0,1.0,-0.1684040417786547,1,0,1
11.0,3.8963210702341136,15.0,21.0,0.8,12.0,90.0,17.0,1.0,-0.1684040417786547,1,0,1
12.0,2.0,15.0,16.0,0.5833333333333334,5.0,90.0,17.0,1.0,0.2000170108529241,1,1,0
16.0,4.628537735849056,15.0,13.0,0.5166666666666667,10.0,90.0,17.0,1.0,-0.10958051236689,1,1,0
18.0,1.9127516778523488,15.0,2.0,0.1,9.0,90.0,17.0,1.0,0.0,1,0,0
20.0,3.037529319781079,15.0,14.0,0.4666666666666667,11.0,90.0,17.0,1.0,-0.4212454446661607,1,0,1
23.0,0.8,15.0,6.0,0.55,0.0,90.0,17.0,0.8,-0.2069597303804465,1,0,1
7.0,4.779411764705882,2.0,8.0,0.4833333333333333,22.0,77.0,18.0,1.0,-0.2879121113328274,0,0,1
8.0,4.884332281808622,2.0,3.0,0.5333333333333333,16.0,77.0,18.0,1.0,0.0787545553338392,0,0,1
11.0,4.304783092324805,15.0,2.0,0.65,9.0,90.0,18.0,1.0,0.0135371640294914,0,0,1
13.0,3.483735571878279,15.0,5.0,0.3333333333333333,4.0,90.0,18.0,1.0,0.1501831267624106,0,1,0
14.0,3.450057405281285,15.0,0.0,0.6666666666666666,2.0,90.0,18.0,0.0,0.1081663200397216,0,1,0
16.0,4.79191438763377,15.0,5.0,0.5333333333333333,8.0,90.0,18.0,1.0,0.2870878886671726,0,0,1
19.0,4.665099882491187,10.0,4.0,0.95,12.0,85.0,18.0,1.0,0.2710622476415315,0,0,0
21.0,4.253065774804905,13.0,6.0,0.85,12.0,88.0,18.0,1.0,0.0073259839052677,0,1,0
22.0,4.126059322033899,13.0,6.0,0.04,9.0,88.0,18.0,1.0,-0.2319847770819266,0,0,0
2.0,1.0,72.0,25.0,0.6166666666666667,2.0,87.0,17.0,1.0,-0.0739228177335594,1,1,0
3.0,1.0,75.0,1.0,0.55,0.0,90.0,17.0,1.0,-0.1850339288446705,1,1,0
4.0,1.0,75.0,5.0,0.8833333333333333,1.0,90.0,17.0,1.0,-0.0650339288446705,1,1,0
6.0,1.0,75.0,39.0,0.8166666666666667,2.0,90.0,17.0,1.0,0.5149660711553294,1,0,1
7.0,1.0,65.0,31.0,0.9,2.0,80.0,17.0,1.0,-0.0111208853664096,1,0,1
8.0,1.0,48.0,13.0,0.2333333333333333,1.0,63.0,17.0,1.0,-0.1850339288446705,1,0,1
11.0,1.0,31.0,2.0,0.4333333333333333,3.0,46.0,17.0,1.0,0.0502601888023882,1,0,0
13.0,1.0,75.0,30.0,0.85,1.0,90.0,17.0,1.0,0.0292517854410437,1,1,0
17.0,1.0,75.0,40.0,0.6,3.0,90.0,17.0,1.0,0.0649660711553294,1,0,1
18.0,1.0,65.0,23.0,0.6266666666666667,2.0,80.0,17.0,1.0,-0.1632996632996633,1,0,1
2.0,1.0,75.0,2.0,0.5066666666666667,2.0,90.0,17.0,1.0,-0.1632996632996633,0,1,0
3.0,1.0,75.0,2.0,0.4533333333333333,1.0,90.0,17.0,1.0,-0.1632996632996633,0,0,1
4.0,1.0,75.0,1.0,0.88,1.0,90.0,17.0,1.0,-0.0269360269360269,0,1,0
5.0,1.0,75.0,5.0,0.3333333333333333,2.0,90.0,17.0,1.0,0.0,0,1,0
7.0,1.0,64.0,9.0,0.5733333333333334,2.0,79.0,17.0,1.0,0.0867003367003367,0,0,1
10.0,1.0,75.0,3.0,0.6,2.0,90.0,17.0,1.0,0.5867003367003367,0,0,1
11.0,1.0,6.0,2.0,0.4266666666666667,2.0,21.0,17.0,1.0,-0.1632996632996633,0,0,1
13.0,1.0,75.0,0.0,0.0,1.0,90.0,17.0,0.0,-0.1632996632996633,0,1,0
19.0,1.0,75.0,2.0,1.12,4.0,90.0,17.0,1.0,0.17003367003367,0,0,0
22.0,1.0,38.0,2.0,0.0133333333333333,1.0,53.0,17.0,1.0,-0.3365226337448559,0,0,1
2.0,2.0,57.0,25.0,0.6666666666666666,4.0,87.0,17.0,1.0,-0.0772633744855966,1,1,0
3.0,1.9508448540706604,60.0,1.0,0.5733333333333334,0.0,90.0,17.0,1.0,-0.3365226337448559,1,1,0
4.0,1.773142112125163,60.0,5.0,0.92,1.0,90.0,17.0,1.0,0.3301440329218107,1,1,0
6.0,1.8602287166454887,60.0,39.0,1.0909090909090908,3.0,90.0,17.0,1.0,0.0,1,0,1
7.0,1.732484076433121,50.0,31.0,0.24,2.0,80.0,17.0,1.0,-0.2115226337448559,1,0,1
8.0,2.0,33.0,13.0,0.4266666666666667,1.0,63.0,17.0,1.0,-0.1365226337448559,1,0,1
11.0,2.0,16.0,2.0,1.0,4.0,46.0,17.0,1.0,0.0,1,0,0
13.0,1.5151515151515151,60.0,30.0,0.3636363636363636,1.0,90.0,17.0,1.0,0.163477366255144,1,1,0
17.0,1.6236686390532546,60.0,40.0,0.8266666666666667,3.0,90.0,17.0,1.0,-0.0587448559670781,1,0,1
18.0,1.3402777777777777,50.0,23.0,0.3333333333333333,2.0,80.0,17.0,1.0,0.0,1,0,1
3.0,1.469798657718121,60.0,2.0,1.0,1.0,90.0,17.0,1.0,0.6634773662551441,0,0,1
4.0,1.711340206185567,60.0,1.0,0.0,1.0,90.0,17.0,1.0,0.0,0,1,0
5.0,1.9947916666666667,60.0,5.0,0.4,3.0,90.0,17.0,1.0,-0.3177777777777777,0,1,0
7.0,1.92811296534018,49.0,9.0,0.3333333333333333,3.0,79.0,17.0,1.0,-0.1511111111111111,0,0,1
10.0,1.7473958333333337,60.0,3.0,0.7333333333333333,2.0,90.0,17.0,1.0,0.0572222222222222,0,0,1
19.0,1.959849435382685,60.0,2.0,0.7333333333333333,5.0,90.0,17.0,1.0,0.6822222222222223,0,0,0
22.0,1.8391420911528151,23.0,2.0,0.6,1.0,53.0,17.0,1.0,0.6822222222222223,0,0,1
2.0,2.936170212765957,42.0,25.0,0.3333333333333333,5.0,87.0,17.0,1.0,-0.3177777777777777,1,1,0
3.0,3.0,45.0,1.0,0.4,1.0,90.0,17.0,1.0,-0.3177777777777777,1,1,0
4.0,3.0,45.0,5.0,1.0,2.0,90.0,17.0,1.0,0.0822222222222222,1,1,0
6.0,2.2681067344345616,45.0,39.0,0.6,3.0,90.0,17.0,1.0,-0.2066666666666666,1,0,1
7.0,3.0,35.0,31.0,0.7333333333333333,5.0,80.0,17.0,1.0,-0.1927777777777777,1,0,1
8.0,3.0,18.0,13.0,1.0666666666666669,1.0,63.0,17.0,1.0,0.2383333333333333,1,0,1
11.0,2.6214622641509435,1.0,2.0,0.6,4.0,46.0,17.0,1.0,0.105,1,0,0
13.0,3.0,45.0,30.0,0.6666666666666666,2.0,90.0,17.0,1.0,-0.095,1,1,0
17.0,2.5988165680473374,45.0,40.0,0.0,4.0,90.0,17.0,1.0,0.0,1,0,1
18.0,2.7326388888888884,35.0,23.0,0.6666666666666666,4.0,80.0,17.0,1.0,0.0716666666666666,1,0,1
2.0,2.5324232081911267,45.0,2.0,0.4,3.0,90.0,17.0,1.5,-0.095,0,1,0
3.0,1.9463087248322144,45.0,2.0,0.4666666666666667,1.0,90.0,17.0,1.0,-0.095,0,0,1
4.0,2.756443298969072,45.0,1.0,1.2,1.0,90.0,17.0,1.0,-0.095,0,1,0
5.0,2.8203125,45.0,5.0,0.7333333333333333,3.0,90.0,17.0,1.0,-0.095,0,1,0
7.0,3.0,34.0,9.0,1.1333333333333333,6.0,79.0,17.0,1.0,-0.095,0,0,1
10.0,2.7734375,45.0,3.0,0.5333333333333333,2.0,90.0,17.0,1.0,0.155,0,0,1
19.0,3.0,45.0,2.0,0.0,7.0,90.0,17.0,1.0,0.0,0,0,0
22.0,3.0,8.0,2.0,0.3,2.0,53.0,17.0,1.0,-0.2638924963924964,0,0,1
2.0,4.0,27.0,25.0,0.3,9.0,87.0,17.0,1.0,-0.1210353535353535,1,1,0
3.0,3.808219178082192,30.0,1.0,0.7,1.0,90.0,17.0,1.0,0.0218217893217892,1,1,0
4.0,3.353672316384181,30.0,5.0,0.7666666666666667,3.0,90.0,17.0,1.0,0.2361075036075036,1,1,0
6.0,3.842439644218551,30.0,39.0,0.6,4.0,90.0,17.0,1.0,0.180551948051948,1,0,1
7.0,3.821882951653944,20.0,31.0,0.4333333333333333,7.0,80.0,17.0,1.0,-0.130559163059163,1,0,1
8.0,3.283116883116884,3.0,13.0,0.5333333333333333,1.0,63.0,17.0,1.0,0.1111075036075036,1,0,1
9.0,1.0,30.0,6.0,0.7666666666666667,2.0,90.0,17.0,1.0,0.1527741702741702,1,0,0
13.0,4.0,30.0,30.0,0.6,4.0,90.0,17.0,1.0,-0.1729834054834055,1,1,0
17.0,4.0,30.0,40.0,0.5333333333333333,7.0,90.0,17.0,1.0,-0.0138924963924964,1,0,1
18.0,3.157407407407407,20.0,23.0,0.9333333333333332,4.0,80.0,17.0,1.0,0.2534271284271284,1,0,1
2.0,3.271899886234358,30.0,2.0,0.6,4.0,90.0,17.0,1.3333333333333333,0.1006493506493506,0,1,0
3.0,3.78076062639821,30.0,2.0,0.7,2.0,90.0,17.0,1.0,-0.1215728715728715,0,0,1
4.0,3.8711340206185567,30.0,1.0,0.0,2.0,90.0,17.0,1.0,-0.1215728715728715,0,1,0
5.0,4.0,30.0,5.0,0.6333333333333333,7.0,90.0,17.0,1.0,0.1006493506493506,0,1,0
7.0,3.5498519249753206,19.0,9.0,0.4,10.0,79.0,17.0,1.0,-0.1215728715728715,0,0,1
10.0,3.7395833333333335,30.0,3.0,0.3,4.0,90.0,17.0,1.0,-0.1215728715728715,0,0,1
13.0,3.7185929648241207,30.0,0.0,0.9,3.0,90.0,17.0,0.0,-0.1215728715728715,0,1,0
15.0,0.5333333333333333,30.0,0.0,0.6666666666666666,1.0,90.0,17.0,0.0,-0.1215728715728715,0,1,0
19.0,4.0,30.0,2.0,0.7666666666666667,10.0,90.0,17.0,1.0,0.0212842712842712,0,0,0
2.0,4.78494623655914,12.0,25.0,0.5333333333333333,11.0,87.0,17.0,1.0,0.2534271284271284,1,1,0
3.0,4.863013698630136,15.0,1.0,0.0222222222222222,1.0,90.0,17.0,1.0,0.0,1,1,0
4.0,5.0,15.0,5.0,0.3111111111111111,4.0,90.0,17.0,1.0,-0.3395240578664492,1,1,0
6.0,5.0,15.0,39.0,0.2222222222222222,6.0,90.0,17.0,1.0,-0.228412946755338,1,0,1
7.0,5.0,5.0,31.0,0.7111111111111111,9.0,80.0,17.0,1.0,0.0033330849906936,1,0,1
9.0,2.0,15.0,6.0,0.7111111111111111,4.0,90.0,17.0,1.0,0.3877486694062781,1,0,0
13.0,5.0,15.0,30.0,0.5333333333333333,6.0,90.0,17.0,1.0,0.1271426088002175,1,1,0
17.0,4.090909090909091,15.0,40.0,0.5555555555555556,9.0,90.0,17.0,1.0,-0.2090892752577535,1,0,1
18.0,4.010416666666666,5.0,23.0,0.6,4.0,80.0,17.0,1.0,0.2319045135621222,1,0,1
20.0,0.8666666666666667,15.0,18.0,0.6444444444444445,3.0,90.0,17.0,0.8666666666666666,0.0890473707049793,1,0,1
2.0,5.0,15.0,2.0,0.6666666666666666,6.0,90.0,17.0,1.25,-0.191375909718301,0,1,0
3.0,3.646532438478747,15.0,2.0,0.5555555555555556,2.0,90.0,17.0,1.0,0.1292259421335508,0,0,1
4.0,5.0,15.0,1.0,0.9777777777777776,5.0,90.0,17.0,1.0,0.2803373792608242,0,1,0
5.0,4.130170316301703,15.0,5.0,0.5777777777777777,7.0,90.0,17.0,1.0,0.0428373792608242,0,1,0
7.0,4.555774925962488,4.0,9.0,0.6222222222222222,12.0,79.0,17.0,1.0,-0.1571626207391757,0,0,1
10.0,5.0,15.0,3.0,0.0,4.0,90.0,17.0,1.0,-0.1571626207391757,0,0,1
13.0,4.0703517587939695,15.0,0.0,0.5555555555555556,3.0,90.0,17.0,0.0,-0.0143054778820329,0,1,0
15.0,1.5333333333333334,15.0,0.0,0.4,3.0,90.0,17.0,0.0,-0.1571626207391757,0,1,0
19.0,4.226327944572748,15.0,2.0,0.3333333333333333,12.0,90.0,17.0,1.0,-0.1571626207391757,0,0,0
2.0,1.0,75.0,6.0,0.8,4.0,90.0,17.0,1.0,-0.0460515096280646,1,1,0
3.0,1.0,75.0,0.0,0.6444444444444445,2.0,90.0,17.0,0.0,-0.1571626207391757,1,1,0
4.0,1.0,75.0,0.0,0.8,2.0,90.0,17.0,0.0,0.2064737428971879,1,1,0
13.0,1.0,71.0,2.0,0.4888888888888889,1.0,86.0,17.0,1.0,0.31652158978714,1,1,0
18.0,1.0,75.0,4.0,0.0333333333333333,3.0,90.0,17.0,1.0,-0.3172670625374683,1,0,1
17.0,1.0,71.0,3.0,0.4166666666666667,2.0,86.0,17.0,1.0,-0.2547670625374683,1,0,1
6.0,1.0,75.0,2.0,0.3833333333333333,5.0,90.0,17.0,1.0,-0.2263579716283774,1,0,1
7.0,1.0,45.0,10.0,0.8333333333333334,2.0,60.0,17.0,1.0,0.0327329374625316,1,0,1
9.0,1.0,45.0,3.0,1.0,5.0,60.0,17.0,1.0,0.3493996041291983,1,0,0
20.0,1.0,57.0,5.0,0.6666666666666666,2.0,72.0,17.0,1.0,0.2065424612720555,1,0,1
3.0,1.0,75.0,31.0,0.8,3.0,90.0,17.0,1.0,0.6827329374625317,0,1,0
2.0,1.0,75.0,4.0,0.6166666666666667,1.0,90.0,17.0,1.0,-0.1868322799287727,0,1,0
4.0,1.0,66.0,2.0,1.5333333333333334,1.0,81.0,17.0,1.0,-0.3172670625374683,0,1,0
19.0,1.0,75.0,11.0,0.8,1.0,90.0,17.0,1.0,-0.1882348044729522,0,1,0
8.0,1.0,75.0,9.0,0.5333333333333333,1.0,90.0,17.0,1.0,0.2193183033161902,0,0,1
6.0,1.0,66.0,16.0,1.0333333333333334,0.0,81.0,17.0,1.0,0.2616522372295203,0,0,1
18.0,1.0,75.0,19.0,0.6833333333333333,2.0,90.0,17.0,1.0,0.0224177874687548,0,0,1
10.0,1.0,75.0,22.0,0.5666666666666667,5.0,90.0,17.0,1.0,-0.159400394349427,0,0,1
7.0,1.0,75.0,13.0,0.0,2.0,90.0,17.0,1.0,-0.159400394349427,0,0,0
21.0,1.0,57.0,10.0,0.5333333333333333,4.0,72.0,17.0,1.0,-0.0260670610160936,0,0,1
2.0,1.7894736842105263,60.0,6.0,0.45,5.0,90.0,17.0,1.0,-0.159400394349427,1,1,0
3.0,1.7123287671232876,60.0,0.0,0.2833333333333333,3.0,90.0,17.0,0.0,-0.159400394349427,1,1,0
4.0,1.621109607577808,60.0,0.0,0.85,2.0,90.0,17.0,0.0,-0.0055542405032731,1,1,0
13.0,2.0,56.0,2.0,0.7166666666666667,2.0,86.0,17.0,1.0,-0.159400394349427,1,1,0
18.0,2.0,60.0,4.0,0.85,4.0,90.0,17.0,1.0,0.2691710342220015,1,0,1
6.0,1.7390243902439029,60.0,2.0,0.5833333333333334,6.0,90.0,17.0,1.0,0.2753822143462252,1,0,1
7.0,1.3744588744588744,30.0,10.0,0.04,2.0,60.0,17.0,1.0,-0.4082385615043717,1,0,1
9.0,2.0,30.0,3.0,0.4266666666666667,8.0,60.0,17.0,1.0,-0.2415718948377051,1,0,0
20.0,1.6886898096304592,42.0,5.0,0.4,3.0,72.0,17.0,1.0,-0.3173294705952808,1,0,1
3.0,1.9171461449942464,60.0,31.0,0.5833333333333334,5.0,90.0,17.0,1.0,0.5917614384956282,0,1,0
2.0,2.0,60.0,4.0,0.7,3.0,90.0,17.0,1.0,0.2281250748592646,0,1,0
4.0,1.9330655957161984,51.0,2.0,0.56,2.0,81.0,17.0,1.0,0.1517614384956283,0,1,0
19.0,1.6609756097560977,60.0,11.0,0.7,1.0,90.0,17.0,1.0,0.5917614384956282,0,1,0
8.0,1.6172506738544474,60.0,9.0,0.6533333333333333,1.0,90.0,17.0,1.0,-0.2778037788956761,0,0,1
6.0,2.0,51.0,16.0,1.0333333333333334,1.0,81.0,17.0,1.0,0.0917614384956282,0,0,1
18.0,1.7633872976338731,60.0,19.0,0.8266666666666667,2.0,90.0,17.0,1.0,-0.2519885615043717,0,0,1
10.0,2.0,60.0,22.0,0.8333333333333334,7.0,90.0,17.0,1.0,-0.1582385615043717,0,0,1
7.0,1.9296969696969697,60.0,13.0,0.9333333333333332,3.0,90.0,17.0,1.0,0.2593217388671934,0,0,0
21.0,1.6580427446569177,42.0,10.0,0.7733333333333333,5.0,72.0,17.0,1.0,-0.0069120273665728,0,0,1
2.0,3.0,45.0,6.0,0.56,7.0,90.0,17.0,1.0,-0.1497691702237157,1,1,0
3.0,2.414383561643836,45.0,0.0,0.0,3.0,90.0,17.0,0.0,-0.1497691702237157,1,1,0
4.0,2.525033829499323,45.0,0.0,0.52,2.0,90.0,17.0,0.0,-0.0247691702237156,1,1,0
13.0,2.333720930232558,41.0,2.0,0.4,2.0,86.0,17.0,1.0,-0.1497691702237157,1,1,0
18.0,2.8150684931506853,45.0,4.0,0.2266666666666666,7.0,90.0,17.0,1.0,-0.1497691702237157,1,0,1
17.0,1.989165763813651,41.0,3.0,0.8,2.0,86.0,17.0,1.5,0.0040769836224381,1,0,1
6.0,2.7073170731707323,45.0,2.0,0.7466666666666667,7.0,90.0,17.0,1.0,-0.0664358368903823,1,0,1
7.0,2.3246753246753245,15.0,10.0,0.7733333333333333,3.0,60.0,17.0,1.0,0.1835641631096176,1,0,1
9.0,2.3319057815845823,15.0,3.0,0.5466666666666666,9.0,60.0,17.0,1.0,0.2502308297762843,1,0,0
20.0,2.257558790593505,27.0,5.0,0.0,3.0,72.0,17.0,1.0,-0.3134199134199134,1,0,1
3.0,3.0,45.0,31.0,0.9333333333333332,7.0,90.0,17.0,1.0,-0.3134199134199134,0,1,0
2.0,2.396449704142012,45.0,4.0,0.5333333333333333,3.0,90.0,17.0,1.0,-0.3134199134199134,0,1,0
4.0,2.7670682730923697,36.0,2.0,0.1333333333333333,2.0,81.0,17.0,1.0,-0.3134199134199134,0,1,0
19.0,3.0,45.0,11.0,0.3333333333333333,2.0,90.0,17.0,1.0,-0.3134199134199134,0,1,0
8.0,3.0,45.0,9.0,0.8,3.0,90.0,17.0,1.0,0.4008658008658008,0,0,1
6.0,2.330882352941176,36.0,16.0,0.7333333333333333,1.0,81.0,17.0,1.0,0.0199134199134198,0,0,1
18.0,2.9215442092154427,45.0,19.0,0.5333333333333333,3.0,90.0,17.0,1.0,0.6865800865800866,0,0,1
10.0,1.778611632270169,45.0,22.0,0.6,7.0,90.0,17.0,1.0,0.0865800865800865,0,0,1
7.0,2.189090909090909,45.0,13.0,0.4666666666666667,3.0,90.0,17.0,1.0,0.1865800865800865,0,0,0
21.0,2.635545556805399,27.0,10.0,0.6,8.0,72.0,17.0,1.0,0.1865800865800865,0,0,1
2.0,2.6495557749259624,30.0,6.0,0.0,7.0,90.0,17.0,1.0,0.0,1,1,0
3.0,3.319634703196347,30.0,0.0,0.6,4.0,90.0,17.0,0.0,-0.0374999999999999,1,1,0
4.0,3.474966170500677,30.0,0.0,0.0666666666666666,2.0,90.0,17.0,0.0,-0.2875,1,1,0
13.0,3.4930232558139536,26.0,2.0,0.1333333333333333,4.0,86.0,17.0,1.0,-0.2875,1,1,0
18.0,4.0,30.0,4.0,1.0,9.0,90.0,17.0,1.0,0.3375,1,0,1
17.0,2.86457204767064,26.0,3.0,0.6,2.0,86.0,17.0,1.3333333333333333,0.2125,1,0,1
6.0,3.71219512195122,30.0,2.0,1.0,11.0,90.0,17.0,1.0,0.2125,1,0,1
7.0,3.307359307359308,0.0,10.0,1.3333333333333333,4.0,60.0,17.0,1.0,-0.2875,1,0,1
9.0,3.957173447537474,0.0,3.0,0.6666666666666666,13.0,60.0,17.0,1.0,-0.2875,1,0,0
20.0,3.6595744680851054,12.0,5.0,0.2,6.0,72.0,17.0,1.0,0.7125,1,0,1
3.0,2.807531380753138,30.0,31.0,0.8666666666666667,7.0,90.0,17.0,1.0,-0.2875,0,1,0
2.0,3.5408284023668646,30.0,4.0,0.0,4.0,90.0,17.0,1.0,-0.2362258953168044,0,1,0
4.0,4.0,21.0,2.0,0.8333333333333334,4.0,81.0,17.0,1.0,-0.2362258953168044,0,1,0
19.0,2.558058925476604,30.0,11.0,0.3333333333333333,3.0,90.0,17.0,1.0,-0.2362258953168044,0,1,0
8.0,3.2396313364055302,30.0,9.0,0.1666666666666666,3.0,90.0,17.0,1.0,-0.2362258953168044,0,0,1
