top_third_pass_share,forward_pass_share_D,cumul_sprints,jersey_number,cumul_passes_M
0.0,0.0,0,20,1.0
0.3333333333333333,0.0,5,21,3.0
0.0,0.0,7,22,0.0
0.1428571428571428,0.75,2,2,0.0
0.1538461538461538,0.0,0,3,0.0
0.0,0.0,0,4,0.0
0.0,0.5,2,5,0.0
0.2,0.0,1,6,10.0
0.5,0.0,2,9,0.0
0.6666666666666666,0.0,0,10,0.0
0.0,0.0,3,17,1.0
0.2727272727272727,0.0,1,18,11.0
0.2,0.0,3,20,5.0
0.0,0.0,1,2,4.0
0.1,0.0,3,3,10.0
0.0,0.0,2,4,3.0
0.0,0.5,1,5,0.0
0.1428571428571428,0.5,0,6,0.0
0.0,0.0,1,7,6.0
0.5,0.0,2,10,0.0
0.5,0.0,1,14,0.0
0.0,1.0,2,15,0.0
0.5,0.0,7,17,0.0
0.2222222222222222,0.5555555555555556,3,2,0.0
0.15,0.25,1,3,0.0
0.0,0.0,2,4,0.0
0.0,0.5,5,5,0.0
0.125,0.0,3,6,16.0
0.5714285714285714,0.0,2,9,0.0
0.8571428571428571,0.0,1,10,0.0
0.0,0.0,9,17,6.0
0.1428571428571428,0.0,2,18,21.0
0.5,0.0,6,20,10.0
0.0,0.0,3,2,10.0
0.3333333333333333,0.0,5,3,27.0
0.1428571428571428,0.0,3,4,14.0
0.0,0.5,3,5,0.0
0.1666666666666666,0.5,2,6,0.0
0.2631578947368421,0.0,7,7,19.0
0.625,0.0,6,10,0.0
0.3,0.0,2,14,0.0
0.0,1.0,3,15,0.0
0.6363636363636364,0.0,10,17,0.0
0.2068965517241379,0.5454545454545454,6,2,0.0
0.1428571428571428,0.2,1,3,0.0
0.0,0.0,3,4,0.0
0.0,0.5,5,5,0.0
0.1052631578947368,0.0,4,6,19.0
0.5555555555555556,0.0,4,9,0.0
0.7272727272727273,0.0,2,10,0.0
0.3,0.0,10,17,10.0
0.1,0.0,3,18,30.0
0.4166666666666667,0.0,8,20,12.0
0.2666666666666666,0.0,4,2,15.0
0.4054054054054054,0.0,9,3,37.0
0.1904761904761904,0.0,3,4,21.0
0.0,0.5,4,5,0.0
0.12,0.6,2,6,0.0
0.28,0.0,10,7,25.0
0.6666666666666666,0.0,7,10,0.0
0.3333333333333333,0.0,5,14,0.0
0.0,0.6666666666666666,5,15,0.0
0.7222222222222222,0.0,11,17,0.0
0.2105263157894736,0.5454545454545454,8,2,0.0
0.1,0.2,3,3,0.0
0.0,0.0,5,4,0.0
0.0217391304347826,0.5714285714285714,7,5,0.0
0.125,0.0,5,6,32.0
0.3846153846153846,0.0,5,9,0.0
0.5625,0.0,3,10,0.0
0.4166666666666667,0.0,12,17,12.0
0.0930232558139534,0.0,4,18,43.0
0.4615384615384615,0.0,11,20,13.0
0.3333333333333333,0.0,8,2,30.0
0.3725490196078431,0.0,10,3,51.0
0.2,0.0,4,4,35.0
0.0,0.5,5,5,0.0
0.0714285714285714,0.625,3,6,0.0
0.2857142857142857,0.0,12,7,35.0
0.6428571428571429,0.0,11,10,0.0
0.4210526315789473,0.0,6,14,0.0
0.0,0.5,5,15,0.0
0.6363636363636364,0.0,18,17,0.0
0.2040816326530612,0.5,10,2,0.0
0.1428571428571428,0.3333333333333333,6,3,0.0
0.0,0.0,5,4,0.0
0.0166666666666666,0.5,8,5,0.0
0.75,0.0,0,7,4.0
0.3333333333333333,0.0,1,8,3.0
0.5882352941176471,0.0,3,10,0.0
0.1481481481481481,0.0,4,18,54.0
0.0,0.0,0,19,0.0
0.3333333333333333,0.0,11,2,36.0
0.3571428571428571,0.0,10,3,56.0
0.1904761904761904,0.0,4,4,42.0
0.0,0.5,6,5,0.0
0.0652173913043478,0.5555555555555556,3,6,0.0
0.2682926829268293,0.0,13,7,41.0
1.0,0.0,1,8,1.0
0.65,0.0,11,10,0.0
0.4285714285714285,0.0,8,14,0.0
0.0,0.6,5,15,0.0
0.2,0.5333333333333333,11,2,0.0
0.1590909090909091,0.4444444444444444,7,3,0.0
0.0,0.0,6,4,0.0
0.0512820512820512,0.6,9,5,0.0
0.1320754716981132,0.0,5,6,53.0
0.5,0.0,2,7,12.0
0.5,0.0,5,8,10.0
0.5555555555555556,0.0,4,10,0.0
0.171875,0.0,5,18,64.0
0.0,0.0,3,19,0.0
0.3421052631578947,0.0,14,2,38.0
0.1956521739130435,0.0,4,4,46.0
0.0,0.6,7,5,0.0
0.0612244897959183,0.5555555555555556,5,6,0.0
0.5,0.0,2,8,2.0
0.0,0.0,0,9,0.0
0.4090909090909091,0.0,8,14,0.0
0.0,0.6,7,15,0.0
1.0,0.0,0,20,2.0
0.25,0.0,1,2,0.0
0.0,0.0,0,3,0.0
0.0,0.6666666666666666,1,5,0.0
0.0,0.0,1,6,1.0
0.6,0.0,1,7,5.0
0.0,0.0,0,8,6.0
0.0,0.0,1,9,0.0
0.6666666666666666,0.0,2,16,6.0
0.25,0.0,1,20,4.0
0.2857142857142857,0.0,4,22,0.0
0.2857142857142857,0.0,1,2,0.0
0.0,0.0,1,4,0.0
0.1,1.0,1,5,0.0
1.0,0.0,1,10,0.0
1.0,0.0,1,11,4.0
0.3636363636363636,0.0,0,16,0.0
0.3333333333333333,0.0,5,18,0.0
0.375,0.0,2,19,8.0
0.3636363636363636,0.0,0,20,11.0
0.0,0.0,3,23,6.0
0.4,0.4285714285714285,7,2,0.0
0.0869565217391304,0.4,2,3,0.0
0.0,0.5,3,5,0.0
0.7142857142857143,0.0,3,6,7.0
0.5,0.0,4,7,10.0
0.238095238095238,0.0,1,8,21.0
0.0,0.0,2,9,0.0
0.75,0.0,3,16,12.0
0.4,0.0,2,20,15.0
0.3333333333333333,0.1111111111111111,5,22,0.0
0.4166666666666667,0.0,2,2,0.0
0.0,0.5,1,4,0.0
0.0666666666666666,0.6666666666666666,2,5,0.0
0.4444444444444444,0.0,2,10,0.0
0.5,0.0,3,11,10.0
0.24,0.1666666666666666,1,16,0.0
0.2,0.0,7,18,0.0
0.4375,0.0,3,19,16.0
0.217391304347826,0.0,2,20,23.0
0.1333333333333333,0.0,5,23,15.0
0.3636363636363636,0.4444444444444444,10,2,0.0
0.125,0.4444444444444444,3,3,0.0
0.024390243902439,0.6,4,5,0.0
0.7777777777777778,0.0,5,6,9.0
0.631578947368421,0.0,4,7,19.0
0.1764705882352941,0.0,1,8,34.0
0.4285714285714285,0.0,6,9,0.0
0.5652173913043478,0.0,3,16,23.0
0.3636363636363636,0.0,3,20,22.0
0.3478260869565217,0.2307692307692307,5,22,0.0
0.3571428571428571,0.0,3,2,0.0
0.0,0.5,1,4,0.0
0.0588235294117647,0.6666666666666666,2,5,0.0
0.3636363636363636,0.0,2,10,0.0
0.4166666666666667,0.0,3,11,12.0
0.1935483870967742,0.25,2,16,0.0
0.1428571428571428,0.0,9,18,0.0
0.4375,0.0,4,19,16.0
0.2083333333333333,0.0,4,20,24.0
0.125,0.0,6,23,16.0
0.3555555555555555,0.4444444444444444,12,2,0.0
0.125,0.6470588235294118,5,3,0.0
0.0188679245283018,0.6666666666666666,6,5,0.0
0.4210526315789473,0.0,5,6,19.0
0.5925925925925926,0.0,5,7,27.0
0.4444444444444444,0.0,8,9,0.0
1.0,0.0,0,11,1.0
0.4,0.0,0,14,5.0
0.3214285714285714,0.0,3,20,28.0
0.2972972972972973,0.2,8,22,0.0
0.3478260869565217,0.5,7,2,0.0
0.037037037037037,0.625,2,4,0.0
0.0454545454545454,0.75,2,5,0.0
0.4285714285714285,0.0,4,8,7.0
0.6666666666666666,0.0,0,9,6.0
0.3333333333333333,0.0,4,10,0.0
0.1333333333333333,0.2222222222222222,3,16,0.0
0.4166666666666667,0.0,15,18,0.0
0.48,0.0,7,19,25.0
0.1739130434782608,0.0,7,23,23.0
0.375,0.4,14,2,0.0
0.1111111111111111,0.6842105263157895,8,3,0.0
0.015625,0.6666666666666666,8,5,0.0
0.4516129032258064,0.0,5,6,31.0
0.8,0.0,3,11,10.0
0.2222222222222222,0.0,1,14,9.0
0.0,0.0,0,19,0.0
0.3529411764705882,0.0,4,20,34.0
0.3617021276595745,0.2222222222222222,12,22,0.0
0.2580645161290322,0.5,8,2,0.0
0.0333333333333333,0.6666666666666666,2,4,0.0
0.0357142857142857,0.6,2,5,0.0
0.2666666666666666,0.0,4,8,15.0
0.6666666666666666,0.0,1,9,9.0
0.3333333333333333,0.0,2,12,3.0
0.1224489795918367,0.2222222222222222,4,16,0.0
0.3571428571428571,0.0,21,18,0.0
0.1379310344827586,0.0,10,23,29.0
0.5,0.0,0,10,4.0
0.0,0.0,1,6,1.0
