player_appearance_id,checkpoint,fixture_id,is_home,position,last15_mean_max_speed,last15_peak_speed,last15_hsr,cumul_mean_max_speed,top_third_run_share,top_third_last15_share,runs_per_minute_played
41890,H2_15,1216,True,M,6.126,6.61,7,6.478,0.0625,0.0,0.26666666666666666
41891,H2_15,1216,True,M,6.714,7.61,15,6.476,0.11267605633802817,0.06666666666666667,1.1833333333333333
41892,H2_15,1216,True,M,6.508,7.64,5,6.488,0.20689655172413793,0.0,0.48333333333333334
41893,H2_15,1216,True,A,7.29,9.24,7,7.179,0.5405405405405406,0.5555555555555556,0.6166666666666667
41894,H2_15,1216,True,M,6.728,8.17,10,6.625,0.2903225806451613,0.2,0.5166666666666667
41907,H2_15,1216,False,G,7.75,7.75,1,7.75,0.0,0.0,0.016666666666666666
41908,H2_15,1216,False,D,6.42,6.71,6,6.734,0.40625,0.8,0.5333333333333333
41909,H2_15,1216,False,D,6.523,7.48,5,6.598,0.2857142857142857,0.3333333333333333,0.35
41910,H2_15,1216,False,D,7.016,9.0,6,6.625,0.14285714285714285,0.2,0.4666666666666667
41911,H2_15,1216,False,D,6.619,7.38,9,6.963,0.30434782608695654,0.42857142857142855,0.38333333333333336
41912,H2_15,1216,False,M,6.33,7.03,12,6.472,0.7857142857142857,1.0,0.4666666666666667
41913,H2_15,1216,False,M,6.478,7.21,9,6.452,0.47368421052631576,0.6666666666666666,0.31666666666666665
41914,H2_15,1216,False,M,6.865,7.48,3,6.739,0.4090909090909091,0.6666666666666666,0.36666666666666664
41915,H2_15,1216,False,M,6.479,8.01,9,6.765,0.5135135135135135,0.7142857142857143,0.6166666666666667
41916,H2_15,1216,False,A,6.407,7.3,9,6.622,0.6296296296296297,1.0,0.45
41917,H2_15,1216,False,M,6.578,7.88,12,6.66,0.5238095238095238,0.75,1.05
41884,H2_30,1216,True,G,8.89,8.89,0,7.315,0.0,0.0,0.02666666666666667
41885,H2_30,1216,True,D,6.543,6.77,3,6.767,0.20930232558139536,0.3333333333333333,0.5733333333333334
41886,H2_30,1216,True,D,6.207,6.54,4,6.797,0.11538461538461539,0.25,0.3466666666666667
41887,H2_30,1216,True,D,6.27,6.27,1,6.266,0.09090909090909091,0.0,0.29333333333333333
41888,H2_30,1216,True,D,6.65,7.14,3,6.649,0.13333333333333333,0.0,0.4
41889,H2_30,1216,True,M,6.954,8.15,6,6.812,0.2923076923076923,0.375,0.8666666666666667
41890,H2_30,1216,True,M,6.602,7.32,4,6.508,0.09523809523809523,0.2,0.28
41891,H2_30,1216,True,M,6.419,7.41,10,6.468,0.1566265060240964,0.4166666666666667,1.1066666666666667
41896,H2_30,1216,True,M,6.295,6.88,6,6.295,0.16666666666666666,0.16666666666666666,1.5
41898,H2_30,1216,True,A,6.806,7.77,11,6.806,0.4375,0.4375,1.0
41903,H2_30,1216,True,M,6.339,7.13,8,6.339,0.375,0.375,0.5
41907,H2_30,1216,False,G,0.0,0.0,0,7.75,0.0,,0.013333333333333334
41908,H2_30,1216,False,D,6.661,7.19,6,6.721,0.41025641025641024,0.42857142857142855,0.52
41909,H2_30,1216,False,D,6.63,7.74,3,6.603,0.24,0.0,0.3333333333333333
41910,H2_30,1216,False,D,6.264,6.63,5,6.571,0.12121212121212122,0.0,0.44
41911,H2_30,1216,False,D,6.99,7.43,5,6.969,0.3,0.2857142857142857,0.4
41912,H2_30,1216,False,M,6.529,8.88,8,6.487,0.7368421052631579,0.6,0.5066666666666667
41913,H2_30,1216,False,M,6.163,7.21,6,6.374,0.46153846153846156,0.42857142857142855,0.3466666666666667
41914,H2_30,1216,False,M,6.912,7.43,2,6.766,0.4230769230769231,0.5,0.3466666666666667
41915,H2_30,1216,False,M,6.676,8.81,7,6.75,0.5777777777777777,0.875,0.6
41916,H2_30,1216,False,A,6.313,7.14,3,6.591,0.6,0.3333333333333333,0.4
41920,H2_30,1216,False,A,6.44,6.98,2,6.44,0.5,0.5,0.5
42195,H1_15,1219,True,G,0.0,0.0,0,0.0,,,0.0
42196,H1_15,1219,True,D,6.782,9.06,8,6.782,0.4,0.4,0.6666666666666666
42197,H1_15,1219,True,D,7.22,9.05,3,7.22,0.2,0.2,0.3333333333333333
42198,H1_15,1219,True,D,6.03,6.03,1,6.03,0.0,0.0,0.06666666666666667
42200,H1_15,1219,True,M,6.381,7.26,9,6.381,0.0,0.0,0.6666666666666666
42201,H1_15,1219,True,M,6.455,8.07,13,6.455,0.3333333333333333,0.3333333333333333,1.0
42203,H1_15,1219,True,A,6.827,7.12,6,6.827,0.5714285714285714,0.5714285714285714,0.4666666666666667
42204,H1_15,1219,True,D,6.17,6.36,3,6.17,0.0,0.0,0.6
42206,H1_15,1219,True,M,6.416,7.37,10,6.416,0.09090909090909091,0.09090909090909091,0.7333333333333333
42207,H1_15,1219,True,A,6.681,8.04,12,6.681,0.3333333333333333,0.3333333333333333,1.0
42208,H1_15,1219,True,M,6.714,7.66,13,6.714,0.5,0.5,1.0666666666666667
42210,H1_15,1219,False,D,6.619,7.91,10,6.619,0.09090909090909091,0.09090909090909091,0.7333333333333333
42211,H1_15,1219,False,D,6.758,8.37,14,6.758,0.35294117647058826,0.35294117647058826,1.1333333333333333
42212,H1_15,1219,False,D,6.807,7.75,8,6.807,0.0,0.0,0.7333333333333333
42214,H1_15,1219,False,A,6.434,7.29,7,6.434,0.75,0.75,0.5333333333333333
42215,H1_15,1219,False,M,6.572,7.29,8,6.572,0.4444444444444444,0.4444444444444444,0.6
42216,H1_15,1219,False,A,7.07,9.73,5,7.07,0.7142857142857143,0.7142857142857143,0.4666666666666667
42217,H1_15,1219,False,A,6.704,8.27,13,6.704,0.35294117647058826,0.35294117647058826,1.1333333333333333
42219,H1_15,1219,False,G,5.97,5.97,1,5.97,0.0,0.0,0.06666666666666667
42220,H1_15,1219,False,D,6.69,8.73,11,6.69,0.07692307692307693,0.07692307692307693,0.8666666666666667
42221,H1_15,1219,False,M,6.698,8.09,4,6.698,0.3333333333333333,0.3333333333333333,0.4
42222,H1_15,1219,False,M,6.518,6.87,5,6.518,0.0,0.0,0.3333333333333333
42195,H1_30,1219,True,G,0.0,0.0,0,0.0,,,0.0
42196,H1_30,1219,True,D,6.431,8.0,9,6.606,0.2,0.0,0.6666666666666666
42197,H1_30,1219,True,D,6.478,7.94,10,6.71,0.125,0.09090909090909091,0.5333333333333333
42198,H1_30,1219,True,D,6.574,7.3,7,6.513,0.0,0.0,0.3
42200,H1_30,1219,True,M,6.791,7.4,12,6.62,0.0,0.0,0.8
42201,H1_30,1219,True,M,6.997,9.57,14,6.75,0.24242424242424243,0.16666666666666666,1.1
42203,H1_30,1219,True,A,6.47,6.64,5,6.678,0.4166666666666667,0.2,0.4
42204,H1_30,1219,True,D,6.909,8.41,5,6.687,0.0,0.0,0.5
42206,H1_30,1219,True,M,6.67,8.86,7,6.523,0.05263157894736842,0.0,0.6333333333333333
42207,H1_30,1219,True,A,6.492,6.94,6,6.627,0.23809523809523808,0.0,0.7
42208,H1_30,1219,True,M,6.44,8.57,8,6.608,0.38461538461538464,0.2,0.8666666666666667
42210,H1_30,1219,False,D,7.028,7.97,3,6.728,0.2,0.5,0.5
42211,H1_30,1219,False,D,6.771,8.6,12,6.764,0.46875,0.6,1.0666666666666667
42212,H1_30,1219,False,D,7.018,8.47,9,6.917,0.2608695652173913,0.5,0.7666666666666667
42214,H1_30,1219,False,A,6.722,7.38,9,6.594,0.7777777777777778,0.8,0.6
42215,H1_30,1219,False,M,6.826,7.93,10,6.717,0.5714285714285714,0.6666666666666666,0.7
42216,H1_30,1219,False,A,6.662,8.24,9,6.813,0.7894736842105263,0.8333333333333334,0.6333333333333333
42217,H1_30,1219,False,A,6.504,7.32,8,6.635,0.46153846153846156,0.6666666666666666,0.8666666666666667
42219,H1_30,1219,False,G,0.0,0.0,0,5.97,0.0,,0.03333333333333333
42220,H1_30,1219,False,D,5.975,6.45,4,6.522,0.058823529411764705,0.0,0.5666666666666667
42221,H1_30,1219,False,M,6.26,6.84,6,6.479,0.25,0.16666666666666666,0.4
42222,H1_30,1219,False,M,6.15,6.37,2,6.413,0.0,0.0,0.23333333333333334
42195,H1_45,1219,True,G,0.0,0.0,0,0.0,,,0.0
42196,H1_45,1219,True,D,6.907,9.19,6,6.692,0.14285714285714285,0.0,0.6222222222222222
42197,H1_45,1219,True,D,6.697,8.09,10,6.705,0.21428571428571427,0.3333333333333333,0.6222222222222222
42198,H1_45,1219,True,D,6.508,6.89,5,6.511,0.0,0.0,0.3111111111111111
42200,H1_45,1219,True,M,6.508,7.36,9,6.587,0.08823529411764706,0.3,0.7555555555555555
42201,H1_45,1219,True,M,6.71,9.79,15,6.736,0.21568627450980393,0.16666666666666666,1.1333333333333333
42203,H1_45,1219,True,A,6.167,7.09,6,6.508,0.3333333333333333,0.16666666666666666,0.4
42204,H1_45,1219,True,D,6.167,6.65,6,6.492,0.0,0.0,0.45714285714285713
42206,H1_45,1219,True,M,6.636,8.54,11,6.567,0.06451612903225806,0.08333333333333333,0.6888888888888889
42207,H1_45,1219,True,A,6.512,7.97,8,6.593,0.23333333333333334,0.2222222222222222,0.6666666666666666
42208,H1_45,1219,True,M,6.436,8.09,15,6.543,0.30952380952380953,0.1875,0.9333333333333333
42210,H1_45,1219,False,D,7.256,9.18,3,6.86,0.25,0.4,0.4444444444444444
42211,H1_45,1219,False,D,7.192,9.37,11,6.9,0.44680851063829785,0.4,1.0444444444444445
42212,H1_45,1219,False,D,6.624,7.54,11,6.811,0.25,0.23076923076923078,0.8
42214,H1_45,1219,False,A,6.495,7.06,4,6.576,0.7727272727272727,0.75,0.4888888888888889
42215,H1_45,1219,False,M,6.523,7.9,11,6.643,0.47058823529411764,0.3076923076923077,0.7555555555555555
42216,H1_45,1219,False,A,6.397,7.23,7,6.701,0.7692307692307693,0.7142857142857143,0.5777777777777777
42217,H1_45,1219,False,A,6.531,8.3,7,6.611,0.4117647058823529,0.25,0.7555555555555555
42219,H1_45,1219,False,G,8.36,8.36,1,7.165,0.0,0.0,0.044444444444444446
42220,H1_45,1219,False,D,6.928,7.54,8,6.69,0.034482758620689655,0.0,0.6444444444444445
42221,H1_45,1219,False,M,6.399,7.08,7,6.449,0.3684210526315789,0.5714285714285714,0.4222222222222222
42222,H1_45,1219,False,M,6.839,7.57,9,6.682,0.05263157894736842,0.08333333333333333,0.4222222222222222
42195,H2_15,1219,True,G,0.0,0.0,0,0.0,,,0.0
42196,H2_15,1219,True,D,6.528,7.19,4,6.668,0.12121212121212122,0.0,0.55
42197,H2_15,1219,True,D,6.521,8.03,6,6.668,0.2,0.14285714285714285,0.5833333333333334
42198,H2_15,1219,True,D,6.157,6.69,3,6.449,0.0,0.0,0.2833333333333333
42200,H2_15,1219,True,M,6.446,7.56,8,6.557,0.09302325581395349,0.125,0.7166666666666667
42201,H2_15,1219,True,M,6.676,9.96,11,6.723,0.2,0.15384615384615385,1.0833333333333333
42203,H2_15,1219,True,A,6.772,8.22,14,6.636,0.4,0.5,0.5833333333333334
42204,H2_15,1219,True,D,5.92,6.35,4,6.378,0.0,0.0,0.4
42206,H2_15,1219,True,M,6.543,7.57,7,6.561,0.05,0.0,0.6666666666666666
42207,H2_15,1219,True,A,6.608,8.78,15,6.598,0.2765957446808511,0.375,0.7833333333333333
42208,H2_15,1219,True,M,6.682,8.37,10,6.575,0.2909090909090909,0.23076923076923078,0.9166666666666666
42210,H2_15,1219,False,D,6.591,7.98,9,6.765,0.16129032258064516,0.0,0.5166666666666667
42211,H2_15,1219,False,D,6.878,8.05,13,6.894,0.4393939393939394,0.42105263157894735,1.1
42212,H2_15,1219,False,D,6.835,8.64,8,6.816,0.2608695652173913,0.3,0.7666666666666667
42214,H2_15,1219,False,A,6.763,7.92,6,6.621,0.6896551724137931,0.42857142857142855,0.48333333333333334
42215,H2_15,1219,False,M,6.578,8.0,10,6.626,0.43478260869565216,0.3333333333333333,0.7666666666666667
42217,H2_15,1219,False,A,6.736,8.38,12,6.651,0.42,0.4375,0.8333333333333334
42219,H2_15,1219,False,G,0.0,0.0,0,7.165,0.0,,0.03333333333333333
42220,H2_15,1219,False,D,7.292,8.67,8,6.886,0.046511627906976744,0.07692307692307693,0.7166666666666667
42221,H2_15,1219,False,M,6.873,7.85,9,6.605,0.3,0.2,0.5
42222,H2_15,1219,False,M,7.379,9.07,5,6.906,0.03571428571428571,0.0,0.4666666666666667
42225,H2_15,1219,False,A,6.771,7.65,16,6.771,0.65,0.65,1.3333333333333333
42195,H2_30,1219,True,G,0.0,0.0,0,0.0,,,0.0
42196,H2_30,1219,True,D,6.792,7.26,7,6.692,0.0975609756097561,0.0,0.5466666666666666
42197,H2_30,1219,True,D,6.871,8.07,9,6.717,0.2608695652173913,0.45454545454545453,0.6133333333333333
42198,H2_30,1219,True,D,6.818,7.93,3,6.533,0.0,0.0,0.29333333333333333
42200,H2_30,1219,True,M,6.527,7.98,6,6.553,0.08,0.0,0.6666666666666666
42202,H2_30,1219,True,A,7.327,8.57,4,7.327,0.3333333333333333,0.3333333333333333,1.2
42203,H2_30,1219,True,A,6.573,7.74,8,6.623,0.4090909090909091,0.4444444444444444,0.5866666666666667
42204,H2_30,1219,True,D,7.013,7.98,6,6.575,0.034482758620689655,0.1111111111111111,0.4461538461538462
42205,H2_30,1219,True,M,7.101,8.51,8,7.101,0.2727272727272727,0.2727272727272727,2.75
42206,H2_30,1219,True,M,6.561,7.29,10,6.561,0.0392156862745098,0.0,0.68
42208,H2_30,1219,True,M,6.843,8.11,14,6.641,0.273972602739726,0.2222222222222222,0.9733333333333334
42210,H2_30,1219,False,D,7.331,9.16,6,6.892,0.125,0.0,0.5333333333333333
42211,H2_30,1219,False,D,6.926,7.84,13,6.901,0.36904761904761907,0.1111111111111111,1.12
42212,H2_30,1219,False,D,6.78,8.24,9,6.81,0.23214285714285715,0.1,0.7466666666666667
42214,H2_30,1219,False,A,6.862,9.08,6,6.673,0.7027027027027027,0.75,0.49333333333333335
42218,H2_30,1219,False,A,6.642,8.44,8,6.642,0.3,0.3,0.8333333333333334
42219,H2_30,1219,False,G,6.11,6.11,1,6.813,0.0,0.0,0.04
42220,H2_30,1219,False,D,6.502,8.36,12,6.797,0.03571428571428571,0.0,0.7466666666666667
42221,H2_30,1219,False,M,6.896,8.3,8,6.683,0.2926829268292683,0.2727272727272727,0.5466666666666666
42223,H2_30,1219,False,M,6.18,6.18,1,6.18,0.0,0.0,0.5
42224,H2_30,1219,False,M,6.805,8.31,11,6.805,0.1875,0.1875,1.3333333333333333
42225,H2_30,1219,False,A,7.03,8.76,8,6.863,0.5806451612903226,0.45454545454545453,1.0333333333333334
42153,H1_15,1220,True,G,8.27,8.27,0,8.27,0.0,0.0,0.06666666666666667
42154,H1_15,1220,True,D,6.651,8.43,11,6.651,0.23076923076923078,0.23076923076923078,0.8666666666666667
42155,H1_15,1220,True,D,6.641,7.11,6,6.641,0.2857142857142857,0.2857142857142857,0.4666666666666667
42156,H1_15,1220,True,D,7.03,8.35,2,7.03,0.3333333333333333,0.3333333333333333,0.2
42158,H1_15,1220,True,M,6.727,7.99,10,6.727,0.3076923076923077,0.3076923076923077,0.8666666666666667
42160,H1_15,1220,True,M,6.38,7.39,11,6.38,0.4166666666666667,0.4166666666666667,0.8
42161,H1_15,1220,True,M,6.722,8.48,7,6.722,0.6,0.6,0.6666666666666666
42164,H1_15,1220,True,D,6.85,8.0,14,6.85,0.42105263157894735,0.42105263157894735,1.2666666666666666
42165,H1_15,1220,True,A,6.756,8.41,11,6.756,0.7142857142857143,0.7142857142857143,0.9333333333333333
42166,H1_15,1220,True,M,6.596,7.06,5,6.596,0.6,0.6,0.3333333333333333
42167,H1_15,1220,True,M,6.511,7.58,10,6.511,0.3333333333333333,0.3333333333333333,0.8
42169,H1_15,1220,False,M,6.675,7.77,9,6.675,0.18181818181818182,0.18181818181818182,0.7333333333333333
42170,H1_15,1220,False,D,6.501,7.54,7,6.501,0.125,0.125,0.5333333333333333
42171,H1_15,1220,False,D,6.532,7.42,13,6.532,0.26666666666666666,0.26666666666666666,1.0
42173,H1_15,1220,False,A,7.073,8.55,12,7.073,0.2222222222222222,0.2222222222222222,1.2
42175,H1_15,1220,False,D,6.808,8.86,3,6.808,0.5,0.5,0.26666666666666666
42176,H1_15,1220,False,D,6.503,7.15,5,6.503,0.0,0.0,0.4
42179,H1_15,1220,False,G,7.21,8.68,2,7.21,0.0,0.0,0.2
42180,H1_15,1220,False,A,6.883,8.79,9,6.883,0.25,0.25,0.8
42181,H1_15,1220,False,A,6.715,7.51,14,6.715,0.7058823529411765,0.7058823529411765,1.1333333333333333
42182,H1_15,1220,False,M,6.496,7.62,13,6.496,0.2857142857142857,0.2857142857142857,0.9333333333333333
42184,H1_15,1220,False,M,6.669,7.93,11,6.669,0.23076923076923078,0.23076923076923078,0.8666666666666667
42153,H1_30,1220,True,G,0.0,0.0,0,8.27,0.0,,0.03333333333333333
42154,H1_30,1220,True,D,7.035,9.15,6,6.797,0.23809523809523808,0.25,0.7
42155,H1_30,1220,True,D,6.293,6.88,4,6.515,0.18181818181818182,0.0,0.36666666666666664
42156,H1_30,1220,True,D,6.04,6.33,3,6.535,0.3333333333333333,0.3333333333333333,0.2
42158,H1_30,1220,True,M,5.94,5.94,1,6.671,0.2857142857142857,0.0,0.4666666666666667
42160,H1_30,1220,True,M,6.296,7.29,9,6.342,0.36363636363636365,0.3,0.7333333333333333
42161,H1_30,1220,True,M,6.797,8.9,6,6.753,0.4117647058823529,0.14285714285714285,0.5666666666666667
42164,H1_30,1220,True,D,6.235,6.87,6,6.702,0.4,0.3333333333333333,0.8333333333333334
42165,H1_30,1220,True,A,6.867,7.67,9,6.807,0.5769230769230769,0.4166666666666667,0.8666666666666667
42166,H1_30,1220,True,M,6.9,8.57,3,6.731,0.5555555555555556,0.5,0.3
42167,H1_30,1220,True,M,6.566,7.06,5,6.527,0.23529411764705882,0.0,0.5666666666666667
42169,H1_30,1220,False,M,6.818,7.47,4,6.719,0.125,0.0,0.5333333333333333
42170,H1_30,1220,False,D,6.248,7.12,5,6.404,0.3076923076923077,0.6,0.43333333333333335
42171,H1_30,1220,False,D,6.624,8.08,8,6.569,0.2,0.1,0.8333333333333334
42173,H1_30,1220,False,A,6.934,7.8,6,7.034,0.24,0.2857142857142857,0.8333333333333334
42175,H1_30,1220,False,D,7.134,8.91,6,7.025,0.5,0.5,0.4
42176,H1_30,1220,False,D,6.135,6.56,6,6.319,0.08333333333333333,0.16666666666666666,0.4
42179,H1_30,1220,False,G,0.0,0.0,0,7.21,0.0,,0.1
42180,H1_30,1220,False,A,6.34,6.65,3,6.774,0.26666666666666666,0.3333333333333333,0.5
42181,H1_30,1220,False,A,6.82,8.46,4,6.739,0.6818181818181818,0.6,0.7333333333333333
42182,H1_30,1220,False,M,7.088,8.44,4,6.673,0.25,0.16666666666666666,0.6666666666666666
42184,H1_30,1220,False,M,6.006,7.22,8,6.417,0.3333333333333333,0.5,0.7
42153,H1_45,1220,True,G,0.0,0.0,0,8.27,0.0,,0.022222222222222223
42154,H1_45,1220,True,D,6.854,9.37,5,6.811,0.25,0.2857142857142857,0.6222222222222222
42155,H1_45,1220,True,D,6.013,6.19,3,6.407,0.14285714285714285,0.0,0.3111111111111111
42156,H1_45,1220,True,D,6.558,6.98,4,6.544,0.3,0.25,0.2222222222222222
42158,H1_45,1220,True,M,7.042,8.81,7,6.825,0.2916666666666667,0.3,0.5333333333333333
42160,H1_45,1220,True,M,6.65,8.51,4,6.399,0.4074074074074074,0.6,0.6
42161,H1_45,1220,True,M,7.237,9.21,2,6.826,0.4,0.3333333333333333,0.4444444444444444
42164,H1_45,1220,True,D,6.844,7.28,6,6.737,0.30303030303030304,0.0,0.7333333333333333
42165,H1_45,1220,True,A,6.744,7.57,6,6.792,0.5,0.25,0.7555555555555555
42166,H1_45,1220,True,M,6.778,8.17,3,6.745,0.5384615384615384,0.5,0.28888888888888886
42167,H1_45,1220,True,M,6.501,7.87,6,6.52,0.25,0.2857142857142857,0.5333333333333333
42169,H1_45,1220,False,M,5.902,6.24,4,6.556,0.15,0.25,0.4444444444444444
42170,H1_45,1220,False,D,7.114,8.63,3,6.601,0.2777777777777778,0.2,0.4
42171,H1_45,1220,False,D,6.926,7.69,6,6.655,0.24242424242424243,0.375,0.7333333333333333
42173,H1_45,1220,False,A,6.617,7.39,8,6.915,0.37142857142857144,0.7,0.7777777777777778
42175,H1_45,1220,False,D,6.72,7.76,4,6.935,0.47058823529411764,0.4,0.37777777777777777
42176,H1_45,1220,False,D,6.75,6.75,1,6.352,0.07692307692307693,0.0,0.28888888888888886
42179,H1_45,1220,False,G,14.07,14.07,1,8.925,0.0,0.0,0.08888888888888889
42180,H1_45,1220,False,A,7.182,9.65,3,6.86,0.3684210526315789,0.75,0.4222222222222222
42181,H1_45,1220,False,A,6.622,8.03,9,6.702,0.59375,0.4,0.7111111111111111
42182,H1_45,1220,False,M,6.694,8.73,7,6.68,0.2413793103448276,0.2222222222222222,0.6444444444444445
42184,H1_45,1220,False,M,6.786,8.14,4,6.488,0.4230769230769231,0.8,0.5777777777777777
42153,H2_15,1220,True,G,9.42,9.42,1,8.845,0.0,0.0,0.03333333333333333
42154,H2_15,1220,True,D,6.745,9.23,14,6.785,0.2391304347826087,0.26666666666666666,0.7666666666666667
42155,H2_15,1220,True,D,6.557,7.3,5,6.452,0.1,0.0,0.3333333333333333
42156,H2_15,1220,True,D,6.248,6.67,5,6.445,0.2,0.0,0.25
42158,H2_15,1220,True,M,6.344,7.65,8,6.694,0.2727272727272727,0.0,0.55
42160,H2_15,1220,True,M,6.647,8.63,12,6.488,0.38095238095238093,0.38461538461538464,0.7
42161,H2_15,1220,True,M,6.882,8.68,12,6.851,0.4444444444444444,0.5454545454545454,0.6
42164,H2_15,1220,True,D,6.193,7.02,9,6.62,0.3333333333333333,0.42857142857142855,0.7
42165,H2_15,1220,True,A,7.013,8.22,11,6.86,0.4897959183673469,0.5833333333333334,0.8166666666666667
42166,H2_15,1220,True,M,6.781,8.75,15,6.766,0.4375,0.4,0.5333333333333333
42167,H2_15,1220,True,M,6.8,8.01,14,6.64,0.3333333333333333,0.4,0.7
42169,H2_15,1220,False,M,6.188,6.75,9,6.442,0.13793103448275862,0.125,0.48333333333333334
42170,H2_15,1220,False,D,6.979,8.5,8,6.744,0.27586206896551724,0.2857142857142857,0.48333333333333334
42171,H2_15,1220,False,D,7.079,7.94,13,6.805,0.17647058823529413,0.08333333333333333,0.85
42173,H2_15,1220,False,A,6.48,8.24,16,6.767,0.39622641509433965,0.42857142857142855,0.8833333333333333
42176,H2_15,1220,False,D,7.639,9.27,5,6.842,0.2857142857142857,0.8333333333333334,0.35
42177,H2_15,1220,False,D,6.824,7.93,12,6.824,0.29411764705882354,0.29411764705882354,1.1333333333333333
42179,H2_15,1220,False,G,0.0,0.0,0,8.925,0.0,,0.06666666666666667
42180,H2_15,1220,False,A,6.761,9.38,7,6.826,0.3793103448275862,0.4,0.48333333333333334
42181,H2_15,1220,False,A,6.501,7.47,12,6.641,0.5652173913043478,0.45454545454545453,0.7666666666666667
42182,H2_15,1220,False,M,6.758,8.11,13,6.709,0.2391304347826087,0.25,0.7666666666666667
42184,H2_15,1220,False,M,7.149,8.65,10,6.719,0.425,0.5454545454545454,0.6666666666666666
42153,H2_30,1220,True,G,6.36,6.36,1,8.017,0.0,0.0,0.04
42154,H2_30,1220,True,D,6.115,6.86,4,6.732,0.24,0.25,0.6666666666666666
42155,H2_30,1220,True,D,6.955,7.5,3,6.536,0.125,0.25,0.32
42156,H2_30,1220,True,D,6.83,6.83,1,6.469,0.1875,0.0,0.21333333333333335
42158,H2_30,1220,True,M,6.821,7.91,8,6.724,0.2558139534883721,0.2,0.5733333333333334
42160,H2_30,1220,True,M,6.601,7.29,9,6.511,0.4716981132075472,0.8181818181818182,0.7066666666666667
42161,H2_30,1220,True,M,6.513,8.74,5,6.802,0.4523809523809524,0.5,0.56
42164,H2_30,1220,True,D,6.364,7.54,4,6.593,0.2978723404255319,0.0,0.6266666666666667
42165,H2_30,1220,True,A,6.765,8.46,10,6.84,0.5,0.5384615384615384,0.8266666666666667
42166,H2_30,1220,True,M,6.351,7.44,6,6.692,0.4358974358974359,0.42857142857142855,0.52
42167,H2_30,1220,True,M,6.995,8.23,7,6.708,0.28846153846153844,0.1,0.6933333333333334
42169,H2_30,1220,False,M,6.696,7.15,6,6.491,0.1388888888888889,0.14285714285714285,0.48
42170,H2_30,1220,False,D,6.108,6.44,4,6.667,0.24242424242424243,0.0,0.44
42171,H2_30,1220,False,D,6.65,7.39,5,6.789,0.15789473684210525,0.0,0.76
42173,H2_30,1220,False,A,7.104,8.7,6,6.811,0.39344262295081966,0.375,0.8133333333333334
42174,H2_30,1220,False,A,7.063,8.43,2,7.063,0.3333333333333333,0.3333333333333333,0.42857142857142855
42176,H2_30,1220,False,D,6.29,6.29,1,6.817,0.2727272727272727,0.0,0.29333333333333333
42177,H2_30,1220,False,D,6.86,7.7,7,6.836,0.23076923076923078,0.1111111111111111,0.8666666666666667
42179,H2_30,1220,False,G,0.0,0.0,0,8.925,0.0,,0.05333333333333334
42180,H2_30,1220,False,A,6.12,6.38,2,6.78,0.41935483870967744,1.0,0.41333333333333333
42181,H2_30,1220,False,A,6.232,6.65,4,6.608,0.56,0.5,0.6666666666666666
42184,H2_30,1220,False,M,6.3,6.32,2,6.699,0.40476190476190477,0.0,0.56
42287,H1_15,1221,True,G,0.0,0.0,0,0.0,,,0.0
42288,H1_15,1221,True,D,6.951,7.32,6,6.951,0.0,0.0,0.5333333333333333
42289,H1_15,1221,True,D,6.087,6.43,6,6.087,0.16666666666666666,0.16666666666666666,0.4
42290,H1_15,1221,True,D,6.014,6.6,5,6.014,0.0,0.0,0.3333333333333333
42291,H1_15,1221,True,D,6.571,7.33,7,6.571,0.0,0.0,0.6
42292,H1_15,1221,True,M,6.349,7.42,8,6.349,0.1111111111111111,0.1111111111111111,0.6
42295,H1_15,1221,True,A,6.717,8.01,8,6.717,0.5,0.5,0.6666666666666666
42296,H1_15,1221,True,A,6.536,7.01,5,6.536,0.8,0.8,0.3333333333333333
42298,H1_15,1221,True,M,6.883,8.45,12,6.883,0.4666666666666667,0.4666666666666667,1.0
42299,H1_15,1221,True,M,6.643,7.99,5,6.643,0.5,0.5,0.4
42301,H1_15,1221,True,M,7.041,8.16,5,7.041,0.625,0.625,0.5333333333333333
42304,H1_15,1221,False,G,0.0,0.0,0,0.0,,,0.0
42305,H1_15,1221,False,M,6.465,7.45,10,6.465,0.5454545454545454,0.5454545454545454,0.7333333333333333
42306,H1_15,1221,False,M,6.632,8.32,10,6.632,0.07692307692307693,0.07692307692307693,0.8666666666666667
42307,H1_15,1221,False,M,6.542,7.3,10,6.542,0.08333333333333333,0.08333333333333333,0.8
42308,H1_15,1221,False,D,6.48,7.75,5,6.48,0.0,0.0,0.4
42309,H1_15,1221,False,D,6.266,6.89,5,6.266,0.2,0.2,0.3333333333333333
42310,H1_15,1221,False,M,6.547,7.61,10,6.547,0.09090909090909091,0.09090909090909091,0.7333333333333333
42313,H1_15,1221,False,A,6.582,7.86,11,6.582,0.46153846153846156,0.46153846153846156,0.8666666666666667
42315,H1_15,1221,False,A,6.584,7.33,6,6.584,0.42857142857142855,0.42857142857142855,0.4666666666666667
42316,H1_15,1221,False,D,6.611,8.44,6,6.611,0.0,0.0,0.5333333333333333
42318,H1_15,1221,False,A,7.232,9.89,11,7.232,0.05555555555555555,0.05555555555555555,1.2
42287,H1_30,1221,True,G,6.01,6.01,1,6.01,0.0,0.0,0.03333333333333333
42288,H1_30,1221,True,D,6.322,8.1,3,6.742,0.0,0.0,0.4
