player_appearance_id,player_id,fixture_id,date,checkpoint,checkpoint_period,checkpoint_min,position,is_home,formation,minute_in,minute_out,subbed,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,scored_after,minutes_active,active_windows,ratio_sprints,ratio_hsr,ratio_distance,ratio_mean_max_speed,ratio_peak_speed,ratio_shots,ratio_shots_on_target,ratio_shots_under_press,ratio_shots_top_third,formation_offensiveness
42222,3409,1219,6/25/2025,H1_45,half_1,45,M,FALSE,4/3/2003,1,74,TRUE,3,9,162.33,6.839,7.57,0,0,0,0,3,16,274.51,6.682,7.57,0,0,0,0,0,45,3,3,1.6875,1.7740337328330482,3.0704878778808737,3,,,,,19
42196,3500,1219,6/25/2025,H2_60,half_2,60,D,TRUE,4/4/2002,1,90,FALSE,1,4,58.05,6.528,7.19,0,0,0,0,6,27,385.77,6.668,9.19,0,0,0,0,0,60,4,0.6666666666666666,0.5925925925925926,0.6019130570028773,3.9160167966406716,3.129488574537541,,,,,18
42197,3501,1219,6/25/2025,H2_60,half_2,60,D,TRUE,4/4/2002,1,90,FALSE,1,6,115.31,6.521,8.03,0,0,0,0,6,29,465.04,6.668,9.05,0,0,0,0,0,60,4,0.6666666666666666,0.8275862068965517,0.9918286599002236,3.9118176364727053,3.5491712707182317,,,,,18
42198,3502,1219,6/25/2025,H2_60,half_2,60,D,TRUE,4/4/2002,1,90,FALSE,0,3,36.23,6.157,6.69,0,0,0,0,1,16,191.79,6.449,7.3,0,0,0,0,0,60,4,0,0.75,0.7556181239897805,3.8188866490928826,3.6657534246575345,,,,,18
42200,3504,1219,6/25/2025,H2_60,half_2,60,M,TRUE,4/4/2002,1,90,FALSE,1,8,132.89,6.446,7.56,0,0,0,0,5,38,625.31,6.557,7.56,0,0,0,0,0,60,4,0.8,0.8421052631578947,0.8500743631158945,3.9322861064511208,4,,,,,18
42201,3505,1219,6/25/2025,H2_60,half_2,60,M,TRUE,4/4/2002,1,72,TRUE,3,11,191.6,6.676,9.96,0,0,0,0,12,53,807.59,6.723,9.96,0,0,0,0,0,60,4,1,0.8301886792452831,0.9489963966864373,3.972036293321434,4,,,,,18
42203,3507,1219,6/25/2025,H2_60,half_2,60,A,TRUE,4/4/2002,1,90,FALSE,3,14,192.37,6.772,8.22,0,0,0,0,4,31,480.94,6.636,8.22,2,2,1,2,0,60,4,3,1.8064516129032258,1.599950097725288,4.081977094635323,4,0,0,0,0,18
42204,3049,1219,6/25/2025,H2_60,half_2,60,D,TRUE,4/4/2002,11,90,FALSE,0,4,38.66,5.92,6.35,0,0,0,0,2,18,239.76,6.378,8.41,0,0,0,0,0,50,3.3333333333333335,0,0.7407407407407408,0.5374819263708153,3.093968851259538,2.516845026,,,,,18
42206,3510,1219,6/25/2025,H2_60,half_2,60,M,TRUE,4/4/2002,1,88,TRUE,2,7,120.12,6.543,7.57,0,0,0,0,5,35,588.8,6.561,8.86,0,0,0,0,0,60,4,1.6,0.8,0.8160326086956523,3.9890260631001375,3.417607223476298,,,,,18
42207,3511,1219,6/25/2025,H2_60,half_2,60,A,TRUE,4/4/2002,1,71,TRUE,2,15,267.79,6.608,8.78,1,0,1,1,6,41,679.8,6.598,8.78,2,1,2,2,0,60,4,1.3333333333333333,1.4634146341463414,1.5756987349220362,4.006062443164595,4,2,0,2,2,18
42208,3512,1219,6/25/2025,H2_60,half_2,60,M,TRUE,4/4/2002,1,88,FALSE,3,10,155.61,6.682,8.37,1,0,1,1,9,46,669.93,6.575,8.57,2,0,2,2,0,60,4,1.3333333333333333,0.8695652173913043,0.9291119967757827,4.065095057,3.9066511085180857,2,,2,2,18
42210,3400,1219,6/25/2025,H2_60,half_2,60,D,FALSE,4/3/2003,1,90,FALSE,2,9,155.49,6.591,7.98,0,0,0,0,6,25,407.47,6.765,9.18,0,0,0,0,0,60,4,1.3333333333333333,1.44,1.5263945811961617,3.897117516629712,3.477124183006536,,,,,19
42211,3401,1219,6/25/2025,H2_60,half_2,60,D,FALSE,4/3/2003,1,90,FALSE,6,13,240.33,6.878,8.05,0,0,0,0,16,50,953.62,6.894,9.37,1,0,1,1,0,60,4,1.5,1.04,1.0080744950818985,3.9907165651290977,3.436499466382071,0,,0,0,19
42212,3403,1219,6/25/2025,H2_60,half_2,60,D,FALSE,4/3/2003,1,90,FALSE,2,8,155.23,6.835,8.64,0,0,0,0,10,36,617.91,6.816,8.64,1,0,1,1,0,60,4,0.8,0.8888888888888888,1.0048712595685456,4.011150234741784,4,0,,0,0,19
42214,3404,1219,6/25/2025,H2_60,half_2,60,A,FALSE,4/3/2003,1,90,FALSE,1,6,103.77,6.763,7.92,0,0,0,0,3,26,427.11,6.621,7.92,2,0,2,2,0,60,4,1.3333333333333333,0.9230769230769231,0.9718339537823979,4.0857876453707895,4,0,,0,0,19
42215,3008,1219,6/25/2025,H2_60,half_2,60,M,FALSE,4/3/2003,1,64,TRUE,2,10,138.08,6.578,8,0,0,0,0,7,39,527.2,6.626,8,0,0,0,0,0,60,4,1.1428571428571428,1.0256410256410255,1.0476479514415782,3.9710232417748266,4,,,,,19
42217,3405,1219,6/25/2025,H2_60,half_2,60,A,FALSE,4/3/2003,1,64,TRUE,4,12,180.61,6.736,8.38,0,0,0,0,10,40,565.33,6.651,8.38,1,1,1,1,0,60,4,1.6,1.2,1.2779084782339518,4.051120132,4,0,0,0,0,19
42220,3408,1219,6/25/2025,H2_60,half_2,60,D,FALSE,4/3/2003,1,90,FALSE,6,8,180.47,7.292,8.67,0,0,0,0,12,31,511.93,6.886,8.73,0,0,0,0,0,60,4,2,1.032258064516129,1.4101146641142344,4.235840836479814,3.9725085910652917,,,,,19
42221,3425,1219,6/25/2025,H2_60,half_2,60,M,FALSE,4/3/2003,1,78,TRUE,2,9,151.84,6.873,7.85,0,0,0,0,4,26,442.03,6.605,8.09,2,1,2,2,0,60,4,2,1.3846153846153846,1.3740243874850124,4.162301286903861,3.8813349814585907,0,0,0,0,19
42222,3409,1219,6/25/2025,H2_60,half_2,60,M,FALSE,4/3/2003,1,74,TRUE,4,5,116.31,7.379,9.07,0,0,0,0,7,21,390.83,6.906,9.07,0,0,0,0,0,60,4,2.2857142857142856,0.9523809523809523,1.1903896834941023,4.273964668404286,4,,,,,19
42225,3411,1219,6/25/2025,H2_60,half_2,60,A,FALSE,4/3/2003,46,90,FALSE,4,16,270.98,6.771,7.65,2,2,2,2,4,16,270.98,6.771,7.65,2,2,2,2,0,15,1,1,1,1,1,1,1,1,1,1,19
42196,3500,1219,6/25/2025,H2_75,half_2,75,D,TRUE,4/4/2002,1,90,FALSE,1,7,108.43,6.792,7.26,0,0,0,0,7,34,494.2,6.692,9.19,0,0,0,0,0,75,5,0.7142857142857143,1.0294117647058825,1.0970254957507082,5.074716078900179,3.949945593035909,,,,,18
42197,3501,1219,6/25/2025,H2_75,half_2,75,D,TRUE,4/4/2002,1,90,FALSE,2,9,150.94,6.871,8.07,0,0,0,0,8,38,615.99,6.717,9.05,0,0,0,0,0,75,5,1.25,1.1842105263157896,1.225182226984204,5.114634509453626,4.458563535911602,,,,,18
42198,3502,1219,6/25/2025,H2_75,half_2,75,D,TRUE,4/4/2002,1,90,FALSE,2,3,62.17,6.818,7.93,0,0,0,0,3,19,253.96,6.533,7.93,0,0,0,0,0,75,5,3.3333333333333335,0.7894736842105263,1.2240116553787999,5.218123373641512,5,,,,,18
42200,3504,1219,6/25/2025,H2_75,half_2,75,M,TRUE,4/4/2002,1,90,FALSE,1,6,114.23,6.527,7.98,0,0,0,0,6,44,739.54,6.553,7.98,0,0,0,0,0,75,5,0.8333333333333334,0.6818181818181818,0.7723044054412204,4.980161757973447,5,,,,,18
42202,3526,1219,6/25/2025,H2_75,half_2,75,A,TRUE,4/4/2002,71,90,FALSE,2,4,134.6,7.327,8.57,1,1,0,1,2,4,134.6,7.327,8.57,1,1,0,1,0,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,18
42203,3507,1219,6/25/2025,H2_75,half_2,75,A,TRUE,4/4/2002,1,90,FALSE,1,8,133.23,6.573,7.74,1,0,1,1,5,39,614.17,6.623,8.22,3,2,2,3,0,75,5,1,1.0256410256410258,1.0846345474380057,4.962252755548845,4.708029197080291,1.6666666666666667,0,2.5,1.6666666666666667,18
42204,3049,1219,6/25/2025,H2_75,half_2,75,D,TRUE,4/4/2002,11,90,FALSE,3,6,122.72,7.013,7.98,0,0,0,0,5,24,362.47,6.575,8.41,0,0,0,0,0,65,4.333333333333333,2.5999999999999996,1.0833333333333333,1.4671191179040102,4.6220025348542455,4.111771700356718,,,,,18
42205,3509,1219,6/25/2025,H2_75,half_2,75,M,TRUE,4/4/2002,72,90,FALSE,3,8,150.54,7.101,8.51,0,0,0,0,3,8,150.54,7.101,8.51,0,0,0,0,1,4,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,,,,,18
42206,3510,1219,6/25/2025,H2_75,half_2,75,M,TRUE,4/4/2002,1,88,TRUE,1,10,151.75,6.561,7.29,1,0,0,1,6,45,740.55,6.561,8.86,1,0,0,1,0,75,5,0.8333333333333334,1.1111111111111112,1.0245763284045644,5,4.113995485327314,5,,,5,18
42208,3512,1219,6/25/2025,H2_75,half_2,75,M,TRUE,4/4/2002,1,88,FALSE,4,14,309.4,6.843,8.11,0,0,0,0,13,60,979.33,6.641,8.57,2,0,2,2,0,75,5,1.5384615384615383,1.1666666666666667,1.5796513943206067,5.152085529287758,4.731621936989498,0,,0,0,18
42210,3400,1219,6/25/2025,H2_75,half_2,75,D,FALSE,4/3/2003,1,90,FALSE,3,6,135.83,7.331,9.16,0,0,0,0,9,31,543.3,6.892,9.18,0,0,0,0,0,75,5,1.6666666666666665,0.9677419354838709,1.2500460150929507,5.318485200232153,4.989106753812637,,,,,19
42211,3401,1219,6/25/2025,H2_75,half_2,75,D,FALSE,4/3/2003,1,90,FALSE,5,13,249.32,6.926,7.84,0,0,0,0,21,63,1202.93,6.901,9.37,1,0,1,1,0,75,5,1.1904761904761905,1.0317460317460319,1.0363030267762878,5.018113316910593,4.183564567769477,0,,0,0,19
42212,3403,1219,6/25/2025,H2_75,half_2,75,D,FALSE,4/3/2003,1,90,FALSE,1,9,192.96,6.78,8.24,0,0,0,0,11,45,810.87,6.81,8.64,1,0,1,1,0,75,5,0.45454545454545453,1,1.1898331421806208,4.977973568281939,4.768518518518518,0,,0,0,19
42214,3404,1219,6/25/2025,H2_75,half_2,75,A,FALSE,4/3/2003,1,90,FALSE,2,6,126.2,6.862,9.08,0,0,0,0,5,32,553.31,6.673,9.08,2,0,2,2,0,75,5,2,0.9375,1.140409535341852,5.141615465307957,5,0,,0,0,19
42218,3406,1219,6/25/2025,H2_75,half_2,75,A,FALSE,4/3/2003,64,90,FALSE,2,8,138.92,6.642,8.44,0,0,0,0,2,8,138.92,6.642,8.44,0,0,0,0,0,12,0.8,0.8,0.8,0.8,0.8,0.8,,,,,19
42220,3408,1219,6/25/2025,H2_75,half_2,75,D,FALSE,4/3/2003,1,90,FALSE,1,12,172.03,6.502,8.36,0,0,0,0,13,43,683.96,6.797,8.73,0,0,0,0,0,75,5,0.3846153846153846,1.3953488372093024,1.2576027837885257,4.782992496689716,4.788087056128293,,,,,19
42221,3425,1219,6/25/2025,H2_75,half_2,75,M,FALSE,4/3/2003,1,78,TRUE,3,8,136.92,6.896,8.3,0,0,0,0,7,34,578.95,6.683,8.3,2,1,2,2,0,75,5,2.142857142857143,1.1764705882352942,1.1824855341566627,5.159359569055813,5,0,0,0,0,19
42223,3410,1219,6/25/2025,H2_75,half_2,75,M,FALSE,4/3/2003,74,90,FALSE,0,1,22.45,6.18,6.18,0,0,0,0,0,1,22.45,6.18,6.18,0,0,0,0,0,2,0.13333333333333333,,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,,,,,19
42224,3426,1219,6/25/2025,H2_75,half_2,75,M,FALSE,4/3/2003,64,90,FALSE,5,11,201.09,6.805,8.31,0,0,0,0,5,11,201.09,6.805,8.31,0,0,0,0,0,12,0.8,0.8,0.8,0.8,0.8,0.8000000000000002,,,,,19
42225,3411,1219,6/25/2025,H2_75,half_2,75,A,FALSE,4/3/2003,46,90,FALSE,3,8,144.45,7.03,8.76,1,1,1,1,7,24,415.44,6.863,8.76,3,3,3,3,0,30,2,0.8571428571428571,0.6666666666666666,0.6954072790294626,2.0486667638059157,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,19
42154,1377,1220,6/25/2025,H1_15,half_1,15,D,TRUE,4-2-3-1,1,90,FALSE,2,11,229.9,6.651,8.43,0,0,0,0,2,11,229.9,6.651,8.43,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
42155,3556,1220,6/25/2025,H1_15,half_1,15,D,TRUE,4-2-3-1,1,90,FALSE,1,6,147.83,6.641,7.11,0,0,0,0,1,6,147.83,6.641,7.11,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
42156,3557,1220,6/25/2025,H1_15,half_1,15,D,TRUE,4-2-3-1,1,90,FALSE,1,2,38.23,7.03,8.35,0,0,0,0,1,2,38.23,7.03,8.35,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
42158,1310,1220,6/25/2025,H1_15,half_1,15,M,TRUE,4-2-3-1,1,90,FALSE,3,10,141.78,6.727,7.99,0,0,0,0,3,10,141.78,6.727,7.99,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
42160,3560,1220,6/25/2025,H1_15,half_1,15,M,TRUE,4-2-3-1,1,78,TRUE,1,11,163.18,6.38,7.39,0,0,0,0,1,11,163.18,6.38,7.39,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
42161,1352,1220,6/25/2025,H1_15,half_1,15,M,TRUE,4-2-3-1,1,78,TRUE,3,7,130.11,6.722,8.48,0,0,0,0,3,7,130.11,6.722,8.48,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
42164,3579,1220,6/25/2025,H1_15,half_1,15,D,TRUE,4-2-3-1,1,90,FALSE,5,14,247.26,6.85,8,0,0,0,0,5,14,247.26,6.85,8,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
42165,3563,1220,6/25/2025,H1_15,half_1,15,A,TRUE,4-2-3-1,1,84,TRUE,3,11,188.05,6.756,8.41,0,0,0,0,3,11,188.05,6.756,8.41,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
42166,3564,1220,6/25/2025,H1_15,half_1,15,M,TRUE,4-2-3-1,1,90,TRUE,0,5,82.82,6.596,7.06,4,2,2,4,0,5,82.82,6.596,7.06,4,2,2,4,1,15,1,,1,1,1,1,1,1,1,1,17
42167,1393,1220,6/25/2025,H1_15,half_1,15,M,TRUE,4-2-3-1,1,84,TRUE,2,10,189.41,6.511,7.58,0,0,0,0,2,10,189.41,6.511,7.58,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
42169,3442,1220,6/25/2025,H1_15,half_1,15,M,FALSE,4/3/2003,1,90,FALSE,2,9,166.1,6.675,7.77,0,0,0,0,2,9,166.1,6.675,7.77,0,0,0,0,0,15,1,1,1,1,1,1,,,,,19
42170,3443,1220,6/25/2025,H1_15,half_1,15,D,FALSE,4/3/2003,1,90,FALSE,1,7,88.51,6.501,7.54,0,0,0,0,1,7,88.51,6.501,7.54,0,0,0,0,0,15,1,1,1,1,1,1,,,,,19
42171,3444,1220,6/25/2025,H1_15,half_1,15,D,FALSE,4/3/2003,1,90,FALSE,2,13,178.69,6.532,7.42,0,0,0,0,2,13,178.69,6.532,7.42,0,0,0,0,0,15,1,1,1,1,1,1,,,,,19
42173,3446,1220,6/25/2025,H1_15,half_1,15,A,FALSE,4/3/2003,1,87,TRUE,6,12,269.26,7.073,8.55,1,0,1,1,6,12,269.26,7.073,8.55,1,0,1,1,0,15,1,1,1,1,1,1,1,,1,1,19
42175,3467,1220,6/25/2025,H1_15,half_1,15,D,FALSE,4/3/2003,1,46,TRUE,1,3,66.37,6.808,8.86,0,0,0,0,1,3,66.37,6.808,8.86,0,0,0,0,0,15,1,1,1,1,1,1,,,,,19
42176,3468,1220,6/25/2025,H1_15,half_1,15,D,FALSE,4/3/2003,1,90,FALSE,1,5,73.81,6.503,7.15,0,0,0,0,1,5,73.81,6.503,7.15,0,0,0,0,0,15,1,1,1,1,1,1,,,,,19
42180,3470,1220,6/25/2025,H1_15,half_1,15,A,FALSE,4/3/2003,1,90,FALSE,3,9,154.53,6.883,8.79,0,0,0,0,3,9,154.53,6.883,8.79,0,0,0,0,0,15,1,1,1,1,1,1,,,,,19
42181,3452,1220,6/25/2025,H1_15,half_1,15,A,FALSE,4/3/2003,1,87,TRUE,3,14,221.98,6.715,7.51,0,0,0,0,3,14,221.98,6.715,7.51,0,0,0,0,0,15,1,1,1,1,1,1,,,,,19
42182,3453,1220,6/25/2025,H1_15,half_1,15,M,FALSE,4/3/2003,1,69,TRUE,1,13,201.44,6.496,7.62,0,0,0,0,1,13,201.44,6.496,7.62,0,0,0,0,0,15,1,1,1,1,1,1,,,,,19
42184,3455,1220,6/25/2025,H1_15,half_1,15,M,FALSE,4/3/2003,1,76,TRUE,2,11,222.74,6.669,7.93,0,0,0,0,2,11,222.74,6.669,7.93,0,0,0,0,0,15,1,1,1,1,1,1,,,,,19
42154,1377,1220,6/25/2025,H1_30,half_1,30,D,TRUE,4-2-3-1,1,90,FALSE,2,6,114.37,7.035,9.15,0,0,0,0,4,17,344.27,6.797,9.15,0,0,0,0,0,30,2,1,0.7058823529411765,0.664420368,2.070030895983522,2,,,,,17
42155,3556,1220,6/25/2025,H1_30,half_1,30,D,TRUE,4-2-3-1,1,90,FALSE,0,4,53.7,6.293,6.88,0,0,0,0,1,10,201.53,6.515,7.11,0,0,0,0,0,30,2,0,0.8,0.5329231379943433,1.9318495778971605,1.9353023909985934,,,,,17
42156,3557,1220,6/25/2025,H1_30,half_1,30,D,TRUE,4-2-3-1,1,90,FALSE,0,3,42.64,6.04,6.33,0,0,0,0,1,5,80.87,6.535,8.35,0,0,0,0,0,30,2,0,1.2,1.0545319648819091,1.8485080336648814,1.5161676646706588,,,,,17
42158,1310,1220,6/25/2025,H1_30,half_1,30,M,TRUE,4-2-3-1,1,90,FALSE,0,1,6.49,5.94,5.94,0,0,0,0,3,11,148.27,6.671,7.99,0,0,0,0,0,30,2,0,0.18181818181818182,0.087542996,1.780842452405936,1.4868585732165207,,,,,17
42160,3560,1220,6/25/2025,H1_30,half_1,30,M,TRUE,4-2-3-1,1,78,TRUE,1,9,106.42,6.296,7.29,0,0,0,0,2,20,269.6,6.342,7.39,0,0,0,0,0,30,2,1,0.9,0.7894658753709198,1.9854935351624095,1.9729364005412722,,,,,17
42161,1352,1220,6/25/2025,H1_30,half_1,30,M,TRUE,4-2-3-1,1,78,TRUE,1,6,82.07,6.797,8.9,0,0,0,0,4,13,212.17,6.753,8.9,0,0,0,0,0,30,2,0.5,0.9230769230769231,0.7736249234104727,2.013031245372427,2,,,,,17
42164,3579,1220,6/25/2025,H1_30,half_1,30,D,TRUE,4-2-3-1,1,90,FALSE,0,6,105.84,6.235,6.87,0,0,0,0,5,20,353.1,6.702,8,0,0,0,0,0,30,2,0,0.6,0.5994902293967714,1.860638615338705,1.7175,,,,,17
42165,3563,1220,6/25/2025,H1_30,half_1,30,A,TRUE,4-2-3-1,1,84,TRUE,3,9,172.69,6.867,7.67,0,0,0,0,6,20,360.75,6.807,8.41,0,0,0,0,0,30,2,1,0.9,0.9573943173943174,2.017628911,1.8240190249702735,,,,,17
42166,3564,1220,6/25/2025,H1_30,half_1,30,M,TRUE,4-2-3-1,1,90,TRUE,1,3,64.01,6.9,8.57,0,0,0,0,1,8,146.83,6.731,8.57,4,2,2,4,1,30,2,2,0.75,0.8718926649867194,2.0502154211855594,2,0,0,0,0,17
42167,1393,1220,6/25/2025,H1_30,half_1,30,M,TRUE,4-2-3-1,1,84,TRUE,0,5,95.19,6.566,7.06,0,0,0,0,2,15,284.6,6.527,7.58,0,0,0,0,0,30,2,0,0.6666666666666666,0.6689388615600843,2.0119503600428987,1.862796833773087,,,,,17
42169,3442,1220,6/25/2025,H1_30,half_1,30,M,FALSE,4/3/2003,1,90,FALSE,1,4,76.78,6.818,7.47,0,0,0,0,3,13,242.89,6.719,7.77,0,0,0,0,0,30,2,0.6666666666666666,0.6153846153846154,0.6322203466589815,2.0294686709331744,1.9227799227799227,,,,,19
42170,3443,1220,6/25/2025,H1_30,half_1,30,D,FALSE,4/3/2003,1,90,FALSE,0,5,63.08,6.248,7.12,0,0,0,0,1,12,151.6,6.404,7.54,0,0,0,0,0,30,2,0,0.8333333333333334,0.8321899736147758,1.9512804497189258,1.8885941644562334,,,,,19
42171,3444,1220,6/25/2025,H1_30,half_1,30,D,FALSE,4/3/2003,1,90,FALSE,2,8,96.25,6.624,8.08,0,0,0,0,4,21,274.95,6.569,8.08,0,0,0,0,0,30,2,1,0.7619047619047619,0.7001272958719768,2.016745319,2,,,,,19
42173,3446,1220,6/25/2025,H1_30,half_1,30,A,FALSE,4/3/2003,1,87,TRUE,1,6,106.52,6.934,7.8,0,0,0,0,7,18,375.78,7.034,8.55,1,0,1,1,0,30,2,0.2857142857142857,0.6666666666666666,0.5669274575549524,1.9715666761444415,1.8245614035087718,0,,0,0,19
42175,3467,1220,6/25/2025,H1_30,half_1,30,D,FALSE,4/3/2003,1,46,TRUE,2,6,114.58,7.134,8.91,0,0,0,0,3,9,180.95,7.025,8.91,0,0,0,0,0,30,2,1.3333333333333333,1.3333333333333333,1.2664271898314452,2.0310320284697507,2,,,,,19
42176,3468,1220,6/25/2025,H1_30,half_1,30,D,FALSE,4/3/2003,1,90,FALSE,0,6,71.28,6.135,6.56,0,0,0,0,1,11,145.09,6.319,7.15,0,0,0,0,0,30,2,0,1.0909090909090908,0.9825625473843821,1.9417629371736034,1.8349650349650348,,,,,19
42180,3470,1220,6/25/2025,H1_30,half_1,30,A,FALSE,4/3/2003,1,90,FALSE,0,3,50.08,6.34,6.65,0,0,0,0,3,12,204.61,6.774,8.79,0,0,0,0,0,30,2,0,0.5,0.48951664141537554,1.871863005609684,1.5130830489192266,,,,,19
42181,3452,1220,6/25/2025,H1_30,half_1,30,A,FALSE,4/3/2003,1,87,TRUE,1,4,74.12,6.82,8.46,0,0,0,0,4,18,296.1,6.739,8.46,0,0,0,0,0,30,2,0.5,0.4444444444444444,0.5006416751097602,2.024039174951773,2,,,,,19
42182,3453,1220,6/25/2025,H1_30,half_1,30,M,FALSE,4/3/2003,1,69,TRUE,2,4,93.93,7.088,8.44,0,0,0,0,3,17,295.37,6.673,8.44,0,0,0,0,0,30,2,1.3333333333333333,0.47058823529411764,0.6360158445339744,2.124381837254608,2,,,,,19
42184,3455,1220,6/25/2025,H1_30,half_1,30,M,FALSE,4/3/2003,1,76,TRUE,0,8,100.15,6.006,7.22,0,0,0,0,2,19,322.89,6.417,7.93,0,0,0,0,0,30,2,0,0.8421052631578947,0.6203350986404039,1.8719027582982704,1.8209331651954603,,,,,19
42154,1377,1220,6/25/2025,H1_45,half_1,45,D,TRUE,4-2-3-1,1,90,FALSE,2,5,108.01,6.854,9.37,0,0,0,0,6,22,452.28,6.811,9.37,0,0,0,0,0,45,3,1,0.6818181818181819,0.716436721,3.018939950080752,3,,,,,17
42155,3556,1220,6/25/2025,H1_45,half_1,45,D,TRUE,4-2-3-1,1,90,FALSE,0,3,44.89,6.013,6.19,0,0,0,0,1,13,246.42,6.407,7.11,0,0,0,0,0,45,3,0,0.6923076923076924,0.5465059654248844,2.815514281254877,2.611814345991561,,,,,17
42156,3557,1220,6/25/2025,H1_45,half_1,45,D,TRUE,4-2-3-1,1,90,FALSE,0,4,49.31,6.558,6.98,0,0,0,0,1,9,130.18,6.544,8.35,0,0,0,0,0,45,3,0,1.3333333333333333,1.1363496696881241,3.006418092909535,2.5077844311377246,,,,,17
42158,1310,1220,6/25/2025,H1_45,half_1,45,M,TRUE,4-2-3-1,1,90,FALSE,3,7,167.91,7.042,8.81,0,0,0,0,6,18,316.18,6.825,8.81,0,0,0,0,0,45,3,1.5,1.1666666666666667,1.5931747738629893,3.0953846153846154,3,,,,,17
42160,3560,1220,6/25/2025,H1_45,half_1,45,M,TRUE,4-2-3-1,1,78,TRUE,1,4,86.16,6.65,8.51,0,0,0,0,3,24,355.76,6.399,8.51,0,0,0,0,0,45,3,1,0.5,0.7265572295929841,3.1176746366619787,3,,,,,17
42161,1352,1220,6/25/2025,H1_45,half_1,45,M,TRUE,4-2-3-1,1,78,TRUE,1,2,55.73,7.237,9.21,0,0,0,0,5,15,267.91,6.826,9.21,0,0,0,0,0,45,3,0.6,0.4,0.6240528535702287,3.1806328743041314,3,,,,,17
42164,3579,1220,6/25/2025,H1_45,half_1,45,D,TRUE,4-2-3-1,1,90,FALSE,2,6,69.19,6.844,7.28,0,0,0,0,7,26,422.29,6.737,8,0,0,0,0,0,45,3,0.8571428571428571,0.6923076923076924,0.49153425371190407,3.0476473207659196,2.7300000000000004,,,,,17
42165,3563,1220,6/25/2025,H1_45,half_1,45,A,TRUE,4-2-3-1,1,84,TRUE,2,6,81.43,6.744,7.57,0,0,0,0,8,26,442.18,6.792,8.41,0,0,0,0,0,45,3,0.75,0.6923076923076924,0.5524673210004976,2.9787985865724385,2.7003567181926282,,,,,17
42166,3564,1220,6/25/2025,H1_45,half_1,45,M,TRUE,4-2-3-1,1,90,TRUE,1,3,57.58,6.778,8.17,0,0,0,0,2,11,204.41,6.745,8.57,4,2,2,4,1,45,3,1.5,0.8181818181818182,0.8450662883420575,3.0146775389177165,2.8599766627771293,0,0,0,0,17
42167,1393,1220,6/25/2025,H1_45,half_1,45,M,TRUE,4-2-3-1,1,84,TRUE,1,6,92.2,6.501,7.87,0,0,0,0,3,21,376.8,6.52,7.87,0,0,0,0,0,45,3,1,0.8571428571428571,0.7340764331210191,2.9912576687116568,3,,,,,17
42169,3442,1220,6/25/2025,H1_45,half_1,45,M,FALSE,4/3/2003,1,90,FALSE,0,4,31.15,5.902,6.24,0,0,0,0,3,17,274.04,6.556,7.77,0,0,0,0,0,45,3,0,0.7058823529411764,0.3410086118814771,2.700732153752288,2.4092664092664093,,,,,19
42170,3443,1220,6/25/2025,H1_45,half_1,45,D,FALSE,4/3/2003,1,90,FALSE,2,3,59.96,7.114,8.63,0,0,0,0,3,15,211.56,6.601,8.63,0,0,0,0,0,45,3,2,0.6,0.8502552467385139,3.2331464929556124,3,,,,,19
42171,3444,1220,6/25/2025,H1_45,half_1,45,D,FALSE,4/3/2003,1,90,FALSE,2,6,95.47,6.926,7.69,0,0,0,0,6,27,370.42,6.655,8.08,0,0,0,0,0,45,3,1,0.6666666666666666,0.773203391,3.1221637866265968,2.85519802,,,,,19
42173,3446,1220,6/25/2025,H1_45,half_1,45,A,FALSE,4/3/2003,1,87,TRUE,2,8,109.3,6.617,7.39,0,0,0,0,9,26,485.09,6.915,8.55,1,0,1,1,0,45,3,0.6666666666666666,0.9230769230769231,0.6759570388999979,2.870715835140998,2.5929824561403505,0,,0,0,19
42175,3467,1220,6/25/2025,H1_45,half_1,45,D,FALSE,4/3/2003,1,46,TRUE,1,4,71.81,6.72,7.76,0,0,0,0,4,13,252.76,6.935,8.91,0,0,0,0,0,45,3,0.75,0.9230769230769231,0.8523104921664821,2.906993511175198,2.6127946127946124,,,,,19
